deadline_sweep_ms,profile,policy,metric,mean,std,ci_lo,ci_hi,n_seeds
75.0,lossy,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,dapper,mode_switches_per_1000,0.06666666666666667,0.3651483716701107,0.0,0.2,30
75.0,lossy,dapper,pct_local_fast,99.99666666666667,0.0182574185835045,99.99,100.0,30
75.0,lossy,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
75.0,lossy,dapper,pct_hybrid,0.0033333333333333335,0.01825741858350554,0.0,0.010000000000000002,30
75.0,lossy,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,deadline_miss_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96820622195287,34.05448763655662,30
75.0,lossy,deadline_greedy,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78316485257998,34.826772350222946,30
75.0,lossy,deadline_greedy,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94828249795479,25.06142062043607,30
75.0,lossy,deadline_greedy,usable_confidence_proxy,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
75.0,lossy,deadline_greedy,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
75.0,lossy,deadline_greedy,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,remote_attempt_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,remote_accept_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,fallback_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,pct_local_fast,100.0,0.0,100.0,100.0,30
75.0,lossy,deadline_greedy,pct_edge_accurate,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,lossy,deadline_greedy,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,deadline_miss_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96820622195287,34.05448763655662,30
75.0,lossy,confidence_deadline,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78316485257998,34.826772350222946,30
75.0,lossy,confidence_deadline,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94828249795479,25.06142062043607,30
75.0,lossy,confidence_deadline,usable_confidence_proxy,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
75.0,lossy,confidence_deadline,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
75.0,lossy,confidence_deadline,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,remote_attempt_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,remote_accept_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,fallback_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,pct_local_fast,100.0,0.0,100.0,100.0,30
75.0,lossy,confidence_deadline,pct_edge_accurate,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,lossy,confidence_deadline,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,deadline_miss_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96820622195287,34.05448763655662,30
75.0,lossy,rtt_threshold,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78316485257998,34.826772350222946,30
75.0,lossy,rtt_threshold,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94828249795479,25.06142062043607,30
75.0,lossy,rtt_threshold,usable_confidence_proxy,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
75.0,lossy,rtt_threshold,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
75.0,lossy,rtt_threshold,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,remote_attempt_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,remote_accept_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,fallback_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,pct_local_fast,100.0,0.0,100.0,100.0,30
75.0,lossy,rtt_threshold,pct_edge_accurate,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,lossy,rtt_threshold,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,deadline_miss_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96820622195287,34.05448763655662,30
75.0,lossy,oracle_feasible,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78316485257998,34.826772350222946,30
75.0,lossy,oracle_feasible,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94828249795479,25.06142062043607,30
75.0,lossy,oracle_feasible,usable_confidence_proxy,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
75.0,lossy,oracle_feasible,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
75.0,lossy,oracle_feasible,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,remote_attempt_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,remote_accept_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,fallback_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,pct_local_fast,100.0,0.0,100.0,100.0,30
75.0,lossy,oracle_feasible,pct_edge_accurate,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,lossy,oracle_feasible,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,deadline_miss_rate,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,p95_latency_ms,33.968149024906744,0.1405586387811733,33.91643690824179,34.01692474906916,30
75.0,variable,local_only,p99_latency_ms,34.76851135047007,0.06136746205108886,34.74544472215542,34.78830822433854,30
75.0,variable,local_only,mean_latency_ms,24.954267881168015,0.19098209259437163,24.888226088629484,25.022143227100855,30
75.0,variable,local_only,usable_confidence_proxy,0.7253139635038416,0.0015586878317280677,0.7247747251435688,0.725862167316182,30
75.0,variable,local_only,mean_output_confidence,0.7253139635038416,0.0015586878317280677,0.7247747251435688,0.725862167316182,30
75.0,variable,local_only,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,remote_attempt_rate,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,fallback_rate,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,pct_local_fast,100.0,0.0,100.0,100.0,30
75.0,variable,local_only,pct_edge_accurate,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,variable,local_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,variable,edge_only,deadline_miss_rate,0.7810999999999999,0.039977019260639186,0.7668666666666667,0.7948691666666664,30
75.0,variable,edge_only,p95_latency_ms,108.66468584925674,0.2297375706798693,108.58382732132506,108.74483666896514,30
75.0,variable,edge_only,p99_latency_ms,109.7115545497376,0.0876448381072294,109.67887486559842,109.73977144319323,30
75.0,variable,edge_only,mean_latency_ms,83.57689064476683,2.9770557582527464,82.52317894216135,84.61018960484716,30
75.0,variable,edge_only,usable_confidence_proxy,0.15883086908017444,0.02898314941210726,0.14877360162586092,0.1691679070275238,30
75.0,variable,edge_only,mean_output_confidence,0.7254501628925811,0.001575338894442625,0.7249040234142506,0.7259957268574173,30
75.0,variable,edge_only,bandwidth_per_1000_frames_kb,19550.0,1002.346385169353,19192.479166666668,19895.020833333332,30
75.0,variable,edge_only,remote_attempt_rate,0.7819999999999999,0.04009385540677411,0.7676991666666665,0.7958008333333334,30
75.0,variable,edge_only,remote_accept_rate,0.001145231494190656,0.0011801872588515943,0.0007618530747092384,0.00157684421507131,30
75.0,variable,edge_only,remote_accepted_per_frame,0.0009000000000000001,0.0009228890171255884,0.0006000000000000001,0.0012333333333333335,30
75.0,variable,edge_only,remote_rejected_deadline_rate,0.9288844554908562,0.010683978245175526,0.9253431378516328,0.9326893637159814,30
75.0,variable,edge_only,remote_failed_loss_rate,0.06997031301495303,0.010165868779043342,0.06632832603520199,0.07338833491631039,30
75.0,variable,edge_only,fallback_rate,0.9990999999999999,0.0009228890171255891,0.9987666666666666,0.9993999999999998,30
75.0,variable,edge_only,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,variable,edge_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,variable,edge_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
75.0,variable,edge_only,pct_local_fast,0.0,0.0,0.0,0.0,30
75.0,variable,edge_only,pct_edge_accurate,100.0,0.0,100.0,100.0,30
75.0,variable,edge_only,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,variable,edge_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,variable,cloud_only,deadline_miss_rate,0.7819999999999999,0.04009385540677411,0.7676991666666665,0.7958008333333334,30
75.0,variable,cloud_only,p95_latency_ms,108.6663704718774,0.2303474546051634,108.5857721747686,108.74635794064135,30
75.0,variable,cloud_only,p99_latency_ms,109.71162317962177,0.08756262698262061,109.6789452112297,109.73983835733033,30
75.0,variable,cloud_only,mean_latency_ms,83.60426788116803,2.978376781778526,82.55097670091776,84.63386571469843,30
75.0,variable,cloud_only,usable_confidence_proxy,0.1580399411309307,0.029087738068927515,0.1479729652944653,0.16840410707253156,30
75.0,variable,cloud_only,mean_output_confidence,0.7253139635038416,0.0015586878317280677,0.7247747251435688,0.725862167316182,30
75.0,variable,cloud_only,bandwidth_per_1000_frames_kb,27370.0,1403.2849392370942,26869.470833333333,27853.029166666667,30
75.0,variable,cloud_only,remote_attempt_rate,0.7819999999999999,0.04009385540677411,0.7676991666666665,0.7958008333333334,30
75.0,variable,cloud_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
75.0,variable,cloud_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
75.0,variable,cloud_only,remote_rejected_deadline_rate,0.9282382668900749,0.011708123029951226,0.9240471924385651,0.9323063818590034,30
75.0,variable,cloud_only,remote_failed_loss_rate,0.07176173310992494,0.011708123029951225,0.0676936181409964,0.07595280756143473,30
75.0,variable,cloud_only,fallback_rate,1.0,0.0,1.0,1.0,30
75.0,variable,cloud_only,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,variable,cloud_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,variable,cloud_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
75.0,variable,cloud_only,pct_local_fast,0.0,0.0,0.0,0.0,30
75.0,variable,cloud_only,pct_edge_accurate,100.0,0.0,100.0,100.0,30
75.0,variable,cloud_only,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,variable,cloud_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,variable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
75.0,variable,dapper,p95_latency_ms,33.65945745094239,0.24303522618829929,33.572346396575945,33.74450353331378,30
75.0,variable,dapper,p99_latency_ms,34.68956251254914,0.11074186843069028,34.64794766999861,34.726711053334434,30
75.0,variable,dapper,mean_latency_ms,19.578550078245737,0.7682618662864187,19.309456735288293,19.83720270053671,30
75.0,variable,dapper,usable_confidence_proxy,0.7253597934937458,0.0021381403402000987,0.7246170748966183,0.7260956693304735,30
75.0,variable,dapper,mean_output_confidence,0.7252410584936364,0.002130426768818644,0.7244990230997318,0.7259793379689733,30
75.0,variable,dapper,bandwidth_per_1000_frames_kb,280.8333333333333,116.27911821704417,240.0,322.5,30
75.0,variable,dapper,remote_attempt_rate,0.011233333333333336,0.004651164728681766,0.009600000000000001,0.0129,30
75.0,variable,dapper,remote_accept_rate,0.06826178451178452,0.08719733071257273,0.03983059764309763,0.10112868265993266,30
75.0,variable,dapper,remote_accepted_per_frame,0.0007333333333333334,0.0009444331755018489,0.00043333333333333337,0.0010666666666666667,30
75.0,variable,dapper,remote_rejected_deadline_rate,0.8504924242424244,0.11104625800501428,0.8114341780904282,0.8887704124579124,30
75.0,variable,dapper,remote_failed_loss_rate,0.08124579124579126,0.09473360026884403,0.050690235690235695,0.11726677489177491,30
75.0,variable,dapper,fallback_rate,0.2794,0.03997982249706158,0.2661325,0.29363333333333325,30
75.0,variable,dapper,reuse_rate,0.22396666666666665,0.030555188433879523,0.2137983333333333,0.2347675,30
75.0,variable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,variable,dapper,mode_switches_per_1000,202.36666666666667,20.435741734272455,195.29916666666668,209.4,30
75.0,variable,dapper,pct_local_fast,76.10666666666665,3.0057339838397574,75.05658333333332,77.11341666666665,30
75.0,variable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
75.0,variable,dapper,pct_hybrid,1.1233333333333335,0.46511647286817664,0.9600000000000001,1.2899999999999996,30
75.0,variable,dapper,pct_degraded_safe,22.77,3.1406291923972702,21.716583333333325,23.870083333333334,30
75.0,variable,deadline_greedy,deadline_miss_rate,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,p95_latency_ms,33.968149024906744,0.1405586387811733,33.91643690824179,34.01692474906916,30
75.0,variable,deadline_greedy,p99_latency_ms,34.76851135047007,0.06136746205108886,34.74544472215542,34.78830822433854,30
75.0,variable,deadline_greedy,mean_latency_ms,24.954267881168015,0.19098209259437163,24.888226088629484,25.022143227100855,30
75.0,variable,deadline_greedy,usable_confidence_proxy,0.7253139635038416,0.0015586878317280677,0.7247747251435688,0.725862167316182,30
75.0,variable,deadline_greedy,mean_output_confidence,0.7253139635038416,0.0015586878317280677,0.7247747251435688,0.725862167316182,30
75.0,variable,deadline_greedy,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,remote_attempt_rate,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,remote_accept_rate,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,fallback_rate,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,pct_local_fast,100.0,0.0,100.0,100.0,30
75.0,variable,deadline_greedy,pct_edge_accurate,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,variable,deadline_greedy,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,deadline_miss_rate,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,p95_latency_ms,33.968149024906744,0.1405586387811733,33.91643690824179,34.01692474906916,30
75.0,variable,confidence_deadline,p99_latency_ms,34.76851135047007,0.06136746205108886,34.74544472215542,34.78830822433854,30
75.0,variable,confidence_deadline,mean_latency_ms,24.954267881168015,0.19098209259437163,24.888226088629484,25.022143227100855,30
75.0,variable,confidence_deadline,usable_confidence_proxy,0.7253139635038416,0.0015586878317280677,0.7247747251435688,0.725862167316182,30
75.0,variable,confidence_deadline,mean_output_confidence,0.7253139635038416,0.0015586878317280677,0.7247747251435688,0.725862167316182,30
75.0,variable,confidence_deadline,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,remote_attempt_rate,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,remote_accept_rate,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,fallback_rate,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,pct_local_fast,100.0,0.0,100.0,100.0,30
75.0,variable,confidence_deadline,pct_edge_accurate,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,variable,confidence_deadline,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,variable,rtt_threshold,deadline_miss_rate,0.0005333333333333334,0.0007760791522613611,0.0002666666666666667,0.0008333333333333334,30
75.0,variable,rtt_threshold,p95_latency_ms,33.986695938437485,0.1373435794736967,33.93640071825767,34.03465311828479,30
75.0,variable,rtt_threshold,p99_latency_ms,34.78130098298774,0.06030290078866963,34.75768079084346,34.80021007461255,30
75.0,variable,rtt_threshold,mean_latency_ms,25.002495329593888,0.18774290931496357,24.93802502241889,25.069032788087817,30
75.0,variable,rtt_threshold,usable_confidence_proxy,0.7249674756548493,0.0015125026350423997,0.7244317821610723,0.7254915115903074,30
75.0,variable,rtt_threshold,mean_output_confidence,0.7253465323692894,0.0015483953279138208,0.7248107040090032,0.7258854926692626,30
75.0,variable,rtt_threshold,bandwidth_per_1000_frames_kb,18.333333333333332,22.679678482993406,10.833333333333334,26.666666666666668,30
75.0,variable,rtt_threshold,remote_attempt_rate,0.0007333333333333333,0.0009071871393197364,0.00043333333333333337,0.001066666666666667,30
75.0,variable,rtt_threshold,remote_accept_rate,0.13333333333333333,0.29164614049283744,0.03333333333333333,0.25,30
75.0,variable,rtt_threshold,remote_accepted_per_frame,0.0002,0.00040683810217248615,6.666666666666667e-05,0.00036666666666666667,30
75.0,variable,rtt_threshold,remote_rejected_deadline_rate,0.31666666666666665,0.4251436538827571,0.16666666666666666,0.4666666666666667,30
75.0,variable,rtt_threshold,remote_failed_loss_rate,0.016666666666666666,0.09128709291752767,0.0,0.05,30
75.0,variable,rtt_threshold,fallback_rate,0.0005333333333333334,0.0007760791522613611,0.0002666666666666667,0.0008333333333333334,30
75.0,variable,rtt_threshold,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,variable,rtt_threshold,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,variable,rtt_threshold,mode_switches_per_1000,1.1333333333333333,1.3578211078487255,0.6666666666666666,1.6,30
75.0,variable,rtt_threshold,pct_local_fast,99.92666666666668,0.0907187139319738,99.89333333333335,99.95666666666668,30
75.0,variable,rtt_threshold,pct_edge_accurate,0.07333333333333333,0.09071871393197363,0.043333333333333335,0.1066666666666667,30
75.0,variable,rtt_threshold,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,variable,rtt_threshold,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,variable,oracle_feasible,deadline_miss_rate,0.0,0.0,0.0,0.0,30
75.0,variable,oracle_feasible,p95_latency_ms,33.993521192703334,0.13880918358779953,33.94241847810991,34.04100229137769,30
75.0,variable,oracle_feasible,p99_latency_ms,34.78766940283913,0.054334445588543036,34.768065392249085,34.805863032614916,30
75.0,variable,oracle_feasible,mean_latency_ms,24.994390644766835,0.19401696978621105,24.926539815987702,25.061604744526655,30
75.0,variable,oracle_feasible,usable_confidence_proxy,0.7254501628925811,0.001575338894442625,0.7249040234142506,0.7259957268574173,30
75.0,variable,oracle_feasible,mean_output_confidence,0.7254501628925811,0.001575338894442625,0.7249040234142506,0.7259957268574173,30
75.0,variable,oracle_feasible,bandwidth_per_1000_frames_kb,22.5,23.072225428139706,15.0,30.833333333333332,30
75.0,variable,oracle_feasible,remote_attempt_rate,0.0009000000000000001,0.0009228890171255884,0.0006000000000000001,0.0012333333333333335,30
75.0,variable,oracle_feasible,remote_accept_rate,0.6666666666666666,0.47946330148538413,0.5,0.8333333333333334,30
75.0,variable,oracle_feasible,remote_accepted_per_frame,0.0009000000000000001,0.0009228890171255884,0.0006000000000000001,0.0012333333333333335,30
75.0,variable,oracle_feasible,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
75.0,variable,oracle_feasible,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
75.0,variable,oracle_feasible,fallback_rate,0.0,0.0,0.0,0.0,30
75.0,variable,oracle_feasible,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,variable,oracle_feasible,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,variable,oracle_feasible,mode_switches_per_1000,1.8,1.8457780342511767,1.2,2.466666666666667,30
75.0,variable,oracle_feasible,pct_local_fast,99.91,0.09228890171255916,99.87666666666668,99.94000000000001,30
75.0,variable,oracle_feasible,pct_edge_accurate,0.09000000000000001,0.09228890171255884,0.06000000000000001,0.12333333333333335,30
75.0,variable,oracle_feasible,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,variable,oracle_feasible,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,deadline_miss_rate,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,p95_latency_ms,34.0121154317442,0.15795577821290474,33.95559240397263,34.06678081351494,30
75.0,outage,local_only,p99_latency_ms,34.777699557235714,0.07705312091530245,34.749491147370385,34.80488086421645,30
75.0,outage,local_only,mean_latency_ms,25.010062503109022,0.1685788631806354,24.95087977218813,25.069247105913615,30
75.0,outage,local_only,usable_confidence_proxy,0.7249467226228217,0.0013696023696029161,0.7244430956540359,0.7254187925547377,30
75.0,outage,local_only,mean_output_confidence,0.7249467226228217,0.0013696023696029161,0.7244430956540359,0.7254187925547377,30
75.0,outage,local_only,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,remote_attempt_rate,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,fallback_rate,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,reuse_rate,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,pct_local_fast,100.0,0.0,100.0,100.0,30
75.0,outage,local_only,pct_edge_accurate,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,pct_hybrid,0.0,0.0,0.0,0.0,30
75.0,outage,local_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
75.0,outage,edge_only,deadline_miss_rate,0.1468,0.017916280402144744,0.14046666666666668,0.15319999999999998,30
75.0,outage,edge_only,p95_latency_ms,103.07706649270384,1.0513613154171968,102.69653397211766,103.44161829814955,30
75.0,outage,edge_only,p99_latency_ms,108.55336169996855,0.49453161615289687,108.37598231284059,108.72639105592833,30
75.0,outage,edge_only,mean_latency_ms,36.020062503109024,1.3484200961260127,35.5388237419309,36.49039897043813,30
75.0,outage,edge_only,usable_confidence_proxy,0.6187231720593105,0.013185832525004102,0.6140224486563564,0.6233365380563796,30
75.0,outage,edge_only,mean_output_confidence,0.7249467226228217,0.0013696023696029161,0.7244430956540359,0.7254187925547377,30
75.0,outage,edge_only,bandwidth_per_1000_frames_kb,3670.0,447.9070100536186,3511.6666666666665,3830.0,30
75.0,outage,edge_only,remote_attempt_rate,0.1468,0.017916280402144744,0.14046666666666668,0.15319999999999998,30
75.0,outage,edge_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
75.0,outage,edge_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
75.0,outage,edge_only,remote_rejected_deadline_rate,0.6478458263339892,0.030744298729784847,0.6370254896761771,0.6587201011002732,30
