policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000,deadline_sweep_ms,remote_deadline_margin,is_selected_value
dapper,lossy,125,150.0,1000,25.290207315525716,34.07810779324134,34.85987931432081,34.99675173862079,32.330063763065695,0.0,0.725008358044021,0.7403200679179945,20625.0,20.625,20625.0,0.0,0.0,0.0,0.825,0.7890909090909091,0.12484848484848485,0.103,0.0012121212121212121,0.6630303030303031,0.2109090909090909,0.0,17.5,0.0,82.5,0.0,272,272.0,150.0,0.6,False
dapper,lossy,126,150.0,1000,25.012306557377276,34.01851118868758,34.87231873366858,34.99707928007821,32.618664549589376,0.0,0.7223553858756083,0.7393635054930499,21400.0,21.4,21400.0,0.0,0.0,0.0,0.856,0.8072429906542056,0.12733644859813084,0.109,0.0,0.6799065420560748,0.1927570093457944,0.0,14.399999999999999,0.0,85.6,0.0,244,244.0,150.0,0.6,False
dapper,lossy,127,150.0,1000,24.933813775828348,34.03862120823819,34.851014551058256,34.985303846764054,33.56619168041211,0.0,0.7254720911704587,0.7452382264546936,20750.0,20.75,20750.0,0.0,0.0,0.0,0.83,0.7698795180722892,0.1493975903614458,0.124,0.0024096385542168677,0.6180722891566265,0.23012048192771084,0.0,17.0,0.0,83.0,0.0,260,260.0,150.0,0.6,False
dapper,lossy,128,150.0,1000,25.361525346794913,34.112832194106765,34.722796126768856,34.99638466136344,32.76319357328395,0.0,0.7258146565752936,0.7426695638145068,20900.0,20.9,20900.0,0.0,0.0,0.0,0.836,0.8145933014354066,0.1291866028708134,0.108,0.0011961722488038277,0.6842105263157895,0.1854066985645933,0.0,16.400000000000002,0.0,83.6,0.0,277,277.0,150.0,0.6,False
dapper,lossy,129,150.0,1000,24.956002553810663,34.060395492680186,34.85750602439408,34.980831653703675,32.07984707065933,0.0,0.7240405957959037,0.7403645338561798,21500.0,21.5,21500.0,0.0,0.0,0.0,0.86,0.8081395348837209,0.1186046511627907,0.102,0.0,0.6895348837209302,0.19186046511627908,0.0,14.000000000000002,0.0,86.0,0.0,239,239.0,150.0,0.6,False
dapper,variable,100,150.0,1000,20.0882835478451,33.68405315583439,34.83075224432718,124.7899220742593,22.11785904242328,0.0,0.7263537770163218,0.730947903325514,5375.0,5.375,5375.0,0.283,0.214,0.0,0.215,0.9116279069767442,0.15348837209302327,0.033,0.009302325581395349,0.7488372093023256,0.08837209302325581,0.0,57.099999999999994,0.3,21.2,21.4,342,342.0,150.0,0.6,False
dapper,variable,101,150.0,1000,20.123194801884754,33.57870664183945,34.768603826022314,135.87220848604073,22.620017872040304,0.0,0.7273187255824614,0.733348934861723,6025.0,6.025,6025.0,0.254,0.197,0.0,0.241,0.9294605809128631,0.15767634854771784,0.038,0.029045643153526972,0.7427385892116183,0.07053941908713693,0.0,56.2,0.2,23.9,19.7,330,330.0,150.0,0.6,False
dapper,variable,102,150.0,1000,21.943640778030648,33.95519360322323,34.86267395289757,125.7191244830155,24.767993895303583,0.0,0.7252911865625793,0.732400006905043,6075.0,6.075,6075.0,0.164,0.127,0.0,0.243,0.9012345679012346,0.1728395061728395,0.042,0.03292181069958848,0.6954732510288066,0.09876543209876543,0.0,63.0,0.1,24.2,12.7,300,300.0,150.0,0.6,False
dapper,variable,103,150.0,1000,19.512093113412188,33.581179869308166,34.6745142049723,34.99051342908312,21.536858533775952,0.0,0.7264145780785138,0.7316018841146493,5975.0,5.975,5975.0,0.315,0.239,0.0,0.239,0.9079497907949791,0.12552301255230125,0.03,0.02510460251046025,0.7573221757322176,0.09205020920502092,0.0,52.2,0.0,23.9,23.9,358,358.0,150.0,0.6,False
dapper,variable,104,150.0,1000,21.59641273718233,33.929643163445895,34.73237141367273,94.34988895399152,24.19286560109536,0.0,0.7275986974536933,0.7335000817049102,5675.0,5.675,5675.0,0.187,0.143,0.0,0.227,0.920704845814978,0.1762114537444934,0.04,0.03524229074889868,0.7092511013215859,0.07929515418502203,0.0,63.0,0.1,22.6,14.299999999999999,299,299.0,150.0,0.6,False
dapper,variable,105,150.0,1000,20.464474332861784,33.5476378521458,34.8162618356899,79.03447669857916,23.376413958481,0.0,0.7262143477780199,0.7330994621409599,6100.0,6.1,6100.0,0.238,0.184,0.0,0.244,0.9467213114754098,0.1762295081967213,0.043,0.020491803278688523,0.75,0.05327868852459016,0.0,57.199999999999996,0.1,24.3,18.4,336,336.0,150.0,0.6,False
dapper,variable,106,150.0,1000,21.721622571190288,33.585798862209,34.69339334676836,81.70154707522526,24.252714976291177,0.0,0.725788848821428,0.7321018092197896,5525.0,5.525,5525.0,0.174,0.135,0.0,0.221,0.9366515837104072,0.18099547511312217,0.04,0.03167420814479638,0.7239819004524887,0.06334841628959276,0.0,64.4,0.2,21.9,13.5,291,291.0,150.0,0.6,False
dapper,variable,107,150.0,1000,20.234451338400376,33.6513949971422,34.722410045883045,34.98148819897819,22.468957915839745,0.0,0.7237161358789629,0.7289077856917393,4925.0,4.925,4925.0,0.254,0.194,0.0,0.197,0.9137055837563451,0.16751269035532995,0.033,0.025380710659898477,0.7208121827411168,0.08629441624365482,0.0,60.9,0.0,19.7,19.400000000000002,293,293.0,150.0,0.6,False
dapper,variable,108,150.0,1000,20.50931185101458,33.99159903353784,34.77692101060002,34.94872090187498,23.329859816156162,0.0,0.7260340756214905,0.7332294597530742,6000.0,6.0,6000.0,0.259,0.195,0.0,0.24,0.925,0.175,0.042,0.004166666666666667,0.7458333333333333,0.075,0.0,56.49999999999999,0.0,24.0,19.5,332,332.0,150.0,0.6,False
dapper,variable,109,150.0,1000,21.210997956041414,33.76823065319891,34.76110730262953,34.98660651522982,23.060011675214664,0.0,0.7239038673745836,0.7281507289543079,5375.0,5.375,5375.0,0.203,0.156,0.0,0.215,0.9348837209302325,0.12558139534883722,0.027,0.03255813953488372,0.7767441860465116,0.06511627906976744,0.0,62.9,0.0,21.5,15.6,311,311.0,150.0,0.6,False
dapper,variable,110,150.0,1000,20.982663888093814,33.908831310824965,34.67822534775889,34.98146709760653,22.85841796982215,0.0,0.7252583766377324,0.7294279576298566,5500.0,5.5,5500.0,0.226,0.171,0.0,0.22,0.9181818181818182,0.12727272727272726,0.028,0.06363636363636363,0.7272727272727273,0.08181818181818182,0.0,60.9,0.0,22.0,17.1,315,315.0,150.0,0.6,False
dapper,variable,111,150.0,1000,21.306466074369183,33.85549300916566,34.75474457284814,127.96169030753398,24.025865146503442,0.0,0.7257922625868612,0.7320268540917734,6050.0,6.05,6050.0,0.216,0.165,0.0,0.242,0.9297520661157025,0.16942148760330578,0.041,0.02066115702479339,0.7396694214876033,0.07024793388429752,0.0,59.3,0.2,24.0,16.5,314,314.0,150.0,0.6,False
dapper,variable,112,150.0,1000,21.230431326095523,34.06596639671499,34.82065760134723,97.9625888263613,24.212262504548903,0.0,0.7291267427196437,0.7356621447394286,6425.0,6.425,6425.0,0.215,0.162,0.0,0.257,0.9455252918287937,0.17898832684824903,0.046,0.03501945525291829,0.7315175097276264,0.054474708171206226,0.0,58.099999999999994,0.2,25.5,16.2,328,328.0,150.0,0.6,False
dapper,variable,113,150.0,1000,21.450240509619704,33.6041055239902,34.85024032877786,99.37989474475414,22.939955530397988,0.0,0.7267782059381909,0.7299965758384606,5800.0,5.8,5800.0,0.195,0.148,0.0,0.232,0.9396551724137931,0.10344827586206896,0.024,0.03017241379310345,0.8060344827586207,0.0603448275862069,0.0,62.0,0.2,23.0,14.799999999999999,299,299.0,150.0,0.6,False
dapper,variable,114,150.0,1000,19.70618947726072,33.53883646549626,34.61117657596823,65.01267859043493,21.825388136836153,0.0,0.7224712584917615,0.7273502718546296,4450.0,4.45,4450.0,0.265,0.204,0.0,0.178,0.9044943820224719,0.1797752808988764,0.032,0.033707865168539325,0.6910112359550562,0.09550561797752809,0.0,61.8,0.1,17.7,20.4,332,332.0,150.0,0.6,False
dapper,variable,115,150.0,1000,21.618274828998036,33.39419986346257,34.63878908973307,71.38575394548876,24.665342545165135,0.0,0.7233590132516486,0.7306566370077305,5350.0,5.35,5350.0,0.171,0.132,0.0,0.214,0.9065420560747663,0.2102803738317757,0.045,0.009345794392523364,0.6869158878504673,0.09345794392523364,0.0,65.4,0.1,21.3,13.200000000000001,284,284.0,150.0,0.6,False
dapper,variable,116,150.0,1000,20.906294903309245,33.98344969197258,34.76841725790863,34.94714462527301,22.74212994365831,0.0,0.7290119598437401,0.7338571453007148,4900.0,4.9,4900.0,0.236,0.181,0.0,0.196,0.9336734693877551,0.1377551020408163,0.027,0.02040816326530612,0.7755102040816326,0.0663265306122449,0.0,62.3,0.0,19.6,18.099999999999998,288,288.0,150.0,0.6,False
dapper,variable,117,150.0,1000,22.79278973468874,34.240173789397694,34.82080355680936,34.990866631104254,24.372803158761158,0.0,0.7236089220200427,0.7273205153550273,6150.0,6.15,6150.0,0.131,0.099,0.0,0.246,0.9146341463414634,0.09349593495934959,0.023,0.032520325203252036,0.7886178861788617,0.08536585365853659,0.0,65.5,0.0,24.6,9.9,294,294.0,150.0,0.6,False
dapper,variable,118,150.0,1000,21.261636132643194,33.51310316081959,34.400172701004855,34.868091607089696,24.857389495861092,0.0,0.7252176136214916,0.7333152836608016,6650.0,6.65,6650.0,0.191,0.146,0.0,0.266,0.9323308270676691,0.19548872180451127,0.052,0.015037593984962405,0.7218045112781954,0.06766917293233082,0.0,58.8,0.0,26.6,14.6,318,318.0,150.0,0.6,False
dapper,variable,119,150.0,1000,21.014738694675003,33.65904383541709,34.57959716197339,34.99635852821138,23.784886612310977,0.0,0.7246782245108351,0.7316367645275803,5900.0,5.9,5900.0,0.217,0.165,0.0,0.236,0.9279661016949152,0.17372881355932204,0.041,0.025423728813559324,0.7288135593220338,0.07203389830508475,0.0,59.9,0.0,23.599999999999998,16.5,301,301.0,150.0,0.6,False
dapper,variable,120,150.0,1000,21.862770849789477,34.03774592690324,34.76952915332794,133.40191621261081,24.383024489219096,0.0,0.7236302032790113,0.7299100935256569,7075.0,7.075,7075.0,0.18,0.133,0.0,0.283,0.9399293286219081,0.13074204946996468,0.037,0.02120141342756184,0.7879858657243817,0.06007067137809187,0.0,58.4,0.2,28.1,13.3,319,319.0,150.0,0.6,False
dapper,variable,121,150.0,1000,20.848443625543368,33.787801895819854,34.82555022218981,93.78460541874055,24.68125200719413,0.0,0.7247866654880621,0.7345887093906228,6775.0,6.775,6775.0,0.217,0.168,0.0,0.271,0.948339483394834,0.2140221402214022,0.058,0.014760147601476014,0.7195571955719557,0.05166051660516605,0.0,56.10000000000001,0.1,27.0,16.8,313,313.0,150.0,0.6,False
dapper,variable,122,150.0,1000,21.16350775983448,33.694416258508085,34.631522901173106,34.97317679379236,24.26295773985177,0.0,0.7270704428833787,0.7339893009539761,5650.0,5.65,5650.0,0.196,0.15,0.0,0.226,0.9557522123893806,0.19911504424778761,0.045,0.017699115044247787,0.7389380530973452,0.04424778761061947,0.0,62.4,0.0,22.6,15.0,310,310.0,150.0,0.6,False
dapper,variable,123,150.0,1000,21.310058246008555,33.801331322992446,34.809655601331976,126.97927347936482,23.335944958084923,0.0,0.7285550370536011,0.7340685729442107,5550.0,5.55,5550.0,0.214,0.162,0.0,0.222,0.9369369369369369,0.14414414414414414,0.032,0.013513513513513514,0.7792792792792793,0.06306306306306306,0.0,61.6,0.2,22.0,16.2,316,316.0,150.0,0.6,False
dapper,variable,124,150.0,1000,21.732988484636902,33.61582768332837,34.67732058291188,34.996246009129095,23.750766552712175,0.0,0.7242599698219147,0.7290090601287487,6700.0,6.7,6700.0,0.169,0.132,0.0,0.268,0.8955223880597015,0.11194029850746269,0.03,0.014925373134328358,0.7686567164179104,0.1044776119402985,0.0,60.0,0.0,26.8,13.200000000000001,338,338.0,150.0,0.6,False
dapper,variable,125,150.0,1000,20.80303424039086,33.5821858336104,34.78089954500363,58.999224215844464,23.64318483654006,0.0,0.7247916875899626,0.7310543455649272,5925.0,5.925,5925.0,0.222,0.17,0.0,0.237,0.9409282700421941,0.17721518987341772,0.042,0.029535864978902954,0.7341772151898734,0.05907172995780591,0.0,59.3,0.1,23.599999999999998,17.0,321,321.0,150.0,0.6,False
dapper,variable,126,150.0,1000,21.1478810158433,33.75159446968112,34.720173914570076,34.997585709381326,23.72466143080774,0.0,0.730137150017489,0.7363161985328225,5775.0,5.775,5775.0,0.21,0.163,0.0,0.231,0.9307359307359307,0.16883116883116883,0.039,0.030303030303030304,0.7316017316017316,0.06926406926406926,0.0,60.6,0.0,23.1,16.3,315,315.0,150.0,0.6,False
dapper,variable,127,150.0,1000,20.71779492129796,34.01155392391131,34.710521322396545,34.9805264786951,23.02161487856629,0.0,0.7255219403916765,0.7312200481640382,5750.0,5.75,5750.0,0.242,0.184,0.0,0.23,0.9521739130434783,0.14347826086956522,0.033,0.05217391304347826,0.7565217391304347,0.04782608695652174,0.0,58.599999999999994,0.0,23.0,18.4,327,327.0,150.0,0.6,False
dapper,variable,128,150.0,1000,19.610045047259096,33.63444553862527,34.724924465655434,34.96530254190218,21.62536846392843,0.0,0.7261744085071619,0.7302855686295497,4475.0,4.475,4475.0,0.277,0.213,0.0,0.179,0.9162011173184358,0.16201117318435754,0.029,0.00558659217877095,0.7486033519553073,0.08379888268156424,0.0,60.8,0.0,17.9,21.3,297,297.0,150.0,0.6,False
dapper,variable,129,150.0,1000,21.148338754970283,33.9582503842734,34.80037395267204,128.02808948373243,23.20814585025127,0.0,0.7216920602775155,0.7266364366879909,5425.0,5.425,5425.0,0.227,0.174,0.0,0.217,0.9447004608294931,0.14746543778801843,0.032,0.0,0.7972350230414746,0.055299539170506916,0.0,60.9,0.1,21.6,17.4,312,312.0,150.0,0.6,False
dapper,outage,100,150.0,1000,7.390958833110617,31.53222247776869,33.92161243264051,34.99545577037872,7.390958833110617,0.0,0.7256162643603677,0.7256162643603677,0.0,0.0,0.0,1.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,77.4,422,422.0,150.0,0.6,False
dapper,outage,101,150.0,1000,7.394054329988902,31.520563490832846,34.26171430265933,34.94450915915627,7.394054329988902,0.0,0.7269702216094329,0.7269702216094329,0.0,0.0,0.0,1.0,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,78.10000000000001,412,412.0,150.0,0.6,False
dapper,outage,102,150.0,1000,7.51680019137851,31.462924322041214,34.417701339171714,34.98162652146018,7.51680019137851,0.0,0.725179462474503,0.725179462474503,0.0,0.0,0.0,1.0,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,76.8,422,422.0,150.0,0.6,False
dapper,outage,103,150.0,1000,7.378221024983012,31.251434028184203,34.6042054298873,34.981104653112794,7.378221024983012,0.0,0.7262335249696575,0.7262335249696575,0.0,0.0,0.0,1.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,77.0,429,429.0,150.0,0.6,False
dapper,outage,104,150.0,1000,7.568293210290533,31.59395630138461,34.54533747275368,34.97633437705056,7.568293210290533,0.0,0.7263175970031922,0.7263175970031922,0.0,0.0,0.0,1.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,76.5,422,422.0,150.0,0.6,False
dapper,outage,105,150.0,1000,7.519378267796368,31.402502329388795,34.46505659979935,34.921933732182964,7.519378267796368,0.0,0.7248271436420854,0.7248271436420854,0.0,0.0,0.0,1.0,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,77.2,417,417.0,150.0,0.6,False
dapper,outage,106,150.0,1000,7.549106265746754,31.449714720334896,34.37540672388598,34.964850295506736,7.549106265746754,0.0,0.7212594093828284,0.7212594093828284,0.0,0.0,0.0,1.0,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,77.7,414,414.0,150.0,0.6,False
dapper,outage,107,150.0,1000,7.495635529917344,31.80791921566703,34.39018497885919,34.99112443015811,7.495635529917344,0.0,0.7250211366010297,0.7250211366010297,0.0,0.0,0.0,1.0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,76.9,422,422.0,150.0,0.6,False
dapper,outage,108,150.0,1000,7.251361824662859,31.14265792210696,34.17418822409749,34.97297658698431,7.251361824662859,0.0,0.7266974788453335,0.7266974788453335,0.0,0.0,0.0,1.0,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,77.0,426,426.0,150.0,0.6,False
dapper,outage,109,150.0,1000,7.685496458575816,31.705170488180077,34.40871885608117,34.88886016594044,7.685496458575816,0.0,0.7258121030951461,0.7258121030951461,0.0,0.0,0.0,1.0,0.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,76.5,427,427.0,150.0,0.6,False
dapper,outage,110,150.0,1000,7.355193804523941,30.694822041353905,34.222511546491425,34.969462845702225,7.355193804523941,0.0,0.7245809511185383,0.7245809511185383,0.0,0.0,0.0,1.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,77.2,425,425.0,150.0,0.6,False
dapper,outage,111,150.0,1000,7.398682547644234,31.455362565824643,34.05726657846486,34.958198085831974,7.398682547644234,0.0,0.7280638471067766,0.7280638471067766,0.0,0.0,0.0,1.0,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.900000000000002,0.0,0.0,77.10000000000001,414,414.0,150.0,0.6,False
dapper,outage,112,150.0,1000,7.370625290236145,31.426397231090824,34.038780941246515,34.949972127365655,7.370625290236145,0.0,0.7280606555765715,0.7280606555765715,0.0,0.0,0.0,1.0,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,77.9,412,412.0,150.0,0.6,False
dapper,outage,113,150.0,1000,7.147796806593906,30.844985093880027,33.96419838510252,34.91680130902314,7.147796806593906,0.0,0.7299582611154545,0.7299582611154545,0.0,0.0,0.0,1.0,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,76.8,437,437.0,150.0,0.6,False
dapper,outage,114,150.0,1000,7.501176014095029,31.4914309836508,34.414218678920534,34.97406829855338,7.501176014095029,0.0,0.7224631994341497,0.7224631994341497,0.0,0.0,0.0,1.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,77.7,398,398.0,150.0,0.6,False
dapper,outage,115,150.0,1000,7.428611862088066,30.652007764158807,34.152857588086846,34.990047900593524,7.428611862088066,0.0,0.7262317832361891,0.7262317832361891,0.0,0.0,0.0,1.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,77.8,413,413.0,150.0,0.6,False
dapper,outage,116,150.0,1000,7.310877248374183,30.959598437937885,34.2744524675671,34.84799240200695,7.310877248374183,0.0,0.727895972888168,0.727895972888168,0.0,0.0,0.0,1.0,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,76.5,434,434.0,150.0,0.6,False
dapper,outage,117,150.0,1000,7.385847848859415,31.09198240986329,34.14712359689956,34.96597639562117,7.385847848859415,0.0,0.7183856901372877,0.7183856901372877,0.0,0.0,0.0,1.0,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,78.10000000000001,403,403.0,150.0,0.6,False
dapper,outage,118,150.0,1000,7.254554051460061,31.241459127591458,33.60889001037177,34.741923692424066,7.254554051460061,0.0,0.7269199104810466,0.7269199104810466,0.0,0.0,0.0,1.0,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,78.0,408,408.0,150.0,0.6,False
dapper,outage,119,150.0,1000,7.544636632920723,31.97128927281031,34.12470746616695,34.92690319762808,7.544636632920723,0.0,0.7220765044472426,0.7220765044472426,0.0,0.0,0.0,1.0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.599999999999998,0.0,0.0,76.4,434,434.0,150.0,0.6,False
dapper,outage,120,150.0,1000,7.2966883444603,30.892941767709793,34.211465224522804,34.99743937003936,7.2966883444603,0.0,0.7277157448014966,0.7277157448014966,0.0,0.0,0.0,1.0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,77.9,410,410.0,150.0,0.6,False
dapper,outage,121,150.0,1000,7.333809267763978,31.109084311834984,33.97165026658857,34.64971422730907,7.333809267763978,0.0,0.7274434266949621,0.7274434266949621,0.0,0.0,0.0,1.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,77.3,427,427.0,150.0,0.6,False
dapper,outage,122,150.0,1000,7.251434439695796,30.60696308430699,34.355640534389124,34.986643071399804,7.251434439695796,0.0,0.7230377555986962,0.7230377555986962,0.0,0.0,0.0,1.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,78.2,412,412.0,150.0,0.6,False
dapper,outage,123,150.0,1000,7.348689071341893,31.31477153672879,33.77157051102519,34.93381679406212,7.348689071341893,0.0,0.7249842011830019,0.7249842011830019,0.0,0.0,0.0,1.0,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,77.4,416,416.0,150.0,0.6,False
dapper,outage,124,150.0,1000,7.660167119732145,32.1804553486177,34.264528586595944,34.941792593643456,7.660167119732145,0.0,0.7230039723105824,0.7230039723105824,0.0,0.0,0.0,1.0,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,77.7,400,400.0,150.0,0.6,False
dapper,outage,125,150.0,1000,7.350838089581009,31.434653948905787,34.32904496368304,34.97323235440945,7.350838089581009,0.0,0.7221812250823167,0.7221812250823167,0.0,0.0,0.0,1.0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,76.8,428,428.0,150.0,0.6,False
dapper,outage,126,150.0,1000,7.215129876013096,30.710400018658593,33.86622552192073,34.99530404733341,7.215129876013096,0.0,0.725540342550057,0.725540342550057,0.0,0.0,0.0,1.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,77.4,428,428.0,150.0,0.6,False
dapper,outage,127,150.0,1000,7.168677740371282,30.32721903409148,33.88590346281151,34.91862325958482,7.168677740371282,0.0,0.7321660926795039,0.7321660926795039,0.0,0.0,0.0,1.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,78.10000000000001,409,409.0,150.0,0.6,False
dapper,outage,128,150.0,1000,7.182658284101614,30.07092856934142,34.160945540901714,34.96572059102459,7.182658284101614,0.0,0.7245057292187558,0.7245057292187558,0.0,0.0,0.0,1.0,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,77.0,428,428.0,150.0,0.6,False
dapper,outage,129,150.0,1000,7.192894149462109,30.305709714834187,34.22738591997794,34.97529884555047,7.192894149462109,0.0,0.7266441172681618,0.7266441172681618,0.0,0.0,0.0,1.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,78.7,404,404.0,150.0,0.6,False
dapper,stable,100,150.0,1000,102.7483447092613,152.4940779255766,155.2780978672778,157.7620959609056,102.7483447092613,0.094,0.792417917211626,0.7254376483162721,21350.0,21.35,21350.0,0.43,0.0,0.0,0.854,0.9918032786885246,0.4953161592505855,0.423,0.10655737704918032,0.38992974238875877,0.00819672131147541,0.0,14.6,85.3,0.1,0.0,261,261.0,150.0,0.7,False
dapper,stable,101,150.0,1000,101.99326713785169,152.2658777910147,155.89078930435474,157.12068405185656,102.18324104004023,0.091,0.7974406643623665,0.7331260729412717,21700.0,21.7,21700.0,0.407,0.0,0.0,0.868,0.9896313364055299,0.5288018433179723,0.459,0.0956221198156682,0.3652073732718894,0.010368663594470046,0.0,13.200000000000001,86.3,0.5,0.0,239,239.0,150.0,0.7,False
dapper,stable,102,150.0,1000,98.51983986551926,151.02049015032483,154.08395985415586,156.57362044006632,98.63953230884422,0.064,0.7997100727942792,0.7537241740871573,20900.0,20.9,20900.0,0.392,0.0,0.0,0.836,0.992822966507177,0.5263157894736842,0.44,0.09210526315789473,0.37440191387559807,0.007177033492822967,0.0,16.400000000000002,83.0,0.6,0.0,289,289.0,150.0,0.7,False
dapper,stable,103,150.0,1000,101.0335103745565,151.70481868004467,155.41251169457504,157.48542432851514,101.10479484591927,0.088,0.7988784389792054,0.7361034629295113,21525.0,21.525,21525.0,0.4,0.0,0.0,0.861,0.9883855981416957,0.5342624854819977,0.46,0.07897793263646923,0.37514518002322883,0.011614401858304297,0.0,13.900000000000002,85.9,0.2,0.0,240,240.0,150.0,0.7,False
dapper,stable,104,150.0,1000,105.29354769165072,152.22241956955665,155.31875251899697,157.5925874352951,105.29354769165072,0.097,0.7898578469524961,0.7209638466453757,21900.0,21.9,21900.0,0.455,0.0,0.0,0.876,0.9920091324200914,0.4794520547945205,0.42,0.09817351598173515,0.4143835616438356,0.007990867579908675,0.0,12.4,87.5,0.1,0.0,222,222.0,150.0,0.7,False
dapper,stable,105,150.0,1000,100.84684666784241,151.2708689061276,154.0409585508871,157.19716693311074,100.90494671944997,0.076,0.7958313250561982,0.7417302141357023,21250.0,21.25,21250.0,0.414,0.0,0.0,0.85,0.9905882352941177,0.5105882352941177,0.434,0.09529411764705882,0.3847058823529412,0.009411764705882352,0.0,15.0,84.7,0.3,0.0,259,259.0,150.0,0.7,False
dapper,stable,106,150.0,1000,101.18237857899547,151.54983023421744,154.99264686801558,158.084405082165,101.29390387719907,0.074,0.7960252182425097,0.7439275046033923,21425.0,21.425,21425.0,0.407,0.0,0.0,0.857,0.9918319719953326,0.5227537922987164,0.448,0.07701283547257877,0.3920653442240373,0.008168028004667444,0.0,14.299999999999999,85.3,0.4,0.0,255,255.0,150.0,0.7,False
dapper,stable,107,150.0,1000,103.72531626314795,151.91969911176625,154.9583436001163,158.10452453156643,103.72531626314795,0.095,0.7993133636844371,0.7316797975650041,22025.0,22.025,22025.0,0.421,0.0,0.0,0.881,0.9886492622020431,0.5187287173666288,0.457,0.09194097616345062,0.3779795686719637,0.011350737797956867,0.0,11.899999999999999,87.8,0.3,0.0,203,203.0,150.0,0.7,False
dapper,stable,108,150.0,1000,102.67304162572194,152.85552145057204,155.96312050656238,157.7658412201718,102.86487945689206,0.094,0.7962882304161526,0.7294242713516631,21500.0,21.5,21500.0,0.427,0.0,0.0,0.86,0.9872093023255814,0.5023255813953489,0.432,0.09069767441860466,0.3941860465116279,0.012790697674418604,0.0,14.000000000000002,85.6,0.4,0.0,237,237.0,150.0,0.7,False
