bias_target,bias,profile,policy,metric,mean,std,ci_lo,ci_hi,n_seeds
compute,-0.2,stable,dapper,remote_failed_loss_rate,0.011160401044939667,0.0032782175425864904,0.010069906399418155,0.012335025962814114,30
compute,-0.2,stable,dapper,fallback_rate,0.007000000000000001,0.002936101097573518,0.006000000000000002,0.008033333333333335,30
compute,-0.2,stable,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
compute,-0.2,stable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,-0.2,stable,dapper,mode_switches_per_1000,254.2,24.78792809636063,245.69916666666666,263.1333333333333,30
compute,-0.2,stable,dapper,pct_local_fast,13.513333333333334,1.3433702684520452,13.06,13.993416666666668,30
compute,-0.2,stable,dapper,pct_edge_accurate,1.7499999999999998,0.4614445085627942,1.5899999999999999,1.9099999999999997,30
compute,-0.2,stable,dapper,pct_hybrid,84.73666666666666,1.3710009767177147,84.23666666666665,85.19999999999999,30
compute,-0.2,stable,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
compute,-0.2,congested,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
compute,-0.2,congested,dapper,p95_latency_ms,33.93663339562628,0.10384597263558462,33.89863800925726,33.97238476351824,30
compute,-0.2,congested,dapper,p99_latency_ms,34.76774120719711,0.0574407179719229,34.74658413465894,34.7871629365586,30
compute,-0.2,congested,dapper,mean_latency_ms,24.831886454720813,0.19570763546815947,24.76464899629824,24.902166867111045,30
compute,-0.2,congested,dapper,usable_confidence_proxy,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
compute,-0.2,congested,dapper,mean_output_confidence,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
compute,-0.2,congested,dapper,bandwidth_per_1000_frames_kb,149.16666666666666,87.95652661805515,120.83333333333333,182.5,30
compute,-0.2,congested,dapper,remote_attempt_rate,0.005966666666666667,0.0035182610647222054,0.004833333333333334,0.007300000000000001,30
compute,-0.2,congested,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
compute,-0.2,congested,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
compute,-0.2,congested,dapper,remote_rejected_deadline_rate,0.9157142857142857,0.13146421015048332,0.8687824074074074,0.958941798941799,30
compute,-0.2,congested,dapper,remote_failed_loss_rate,0.0842857142857143,0.13146421015048332,0.04105820105820106,0.1312175925925926,30
compute,-0.2,congested,dapper,fallback_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
compute,-0.2,congested,dapper,reuse_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
compute,-0.2,congested,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,-0.2,congested,dapper,mode_switches_per_1000,21.566666666666666,7.990008127971928,18.933333333333334,24.5,30
compute,-0.2,congested,dapper,pct_local_fast,98.66000000000001,0.510307547566611,98.47333333333333,98.82999999999998,30
compute,-0.2,congested,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
compute,-0.2,congested,dapper,pct_hybrid,0.5966666666666666,0.35182610647222057,0.48333333333333334,0.73,30
compute,-0.2,congested,dapper,pct_degraded_safe,0.7433333333333334,0.2762848771346947,0.6499999999999999,0.8433333333333334,30
compute,-0.2,variable,dapper,deadline_miss_rate,0.0014666666666666671,0.0014558640835892124,0.001,0.0020333333333333336,30
compute,-0.2,variable,dapper,p95_latency_ms,33.83324463638197,0.20608100111787497,33.75839194655545,33.903092493286394,30
compute,-0.2,variable,dapper,p99_latency_ms,34.799625509263954,0.10772226501017804,34.75828431896936,34.83447136153222,30
compute,-0.2,variable,dapper,mean_latency_ms,21.176342755338315,0.7682236815793805,20.909747151474892,21.44436737196827,30
compute,-0.2,variable,dapper,usable_confidence_proxy,0.7304959924402986,0.002809176908246904,0.7294831707270406,0.731435068514657,30
compute,-0.2,variable,dapper,mean_output_confidence,0.7259744906388234,0.0020263546780097848,0.7252597915448685,0.7266791985656595,30
compute,-0.2,variable,dapper,bandwidth_per_1000_frames_kb,9712.5,792.9036011329846,9443.3125,9995.833333333334,30
compute,-0.2,variable,dapper,remote_attempt_rate,0.3885,0.03171614404531939,0.37773249999999997,0.3998333333333333,30
compute,-0.2,variable,dapper,remote_accept_rate,0.09476990631512984,0.019311729801201195,0.08801505096372966,0.10153202170456571,30
compute,-0.2,variable,dapper,remote_accepted_per_frame,0.03679999999999999,0.008243701880202556,0.03400000000000001,0.03976666666666666,30
compute,-0.2,variable,dapper,remote_rejected_deadline_rate,0.8364284035508831,0.021841426135008845,0.8285855067706998,0.8440832337036763,30
compute,-0.2,variable,dapper,remote_failed_loss_rate,0.06880169013398718,0.01218017670190602,0.06464482772922464,0.07319406779582795,30
compute,-0.2,variable,dapper,fallback_rate,0.2209,0.040051992072374094,0.2069666666666667,0.23513416666666667,30
compute,-0.2,variable,dapper,reuse_rate,0.16830000000000003,0.030488154850808802,0.15770000000000003,0.17916666666666664,30
compute,-0.2,variable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,-0.2,variable,dapper,mode_switches_per_1000,376.43333333333334,14.038575753807875,371.56583333333333,381.33416666666665,30
compute,-0.2,variable,dapper,pct_local_fast,44.32,2.7637306121530227,43.346583333333335,45.27016666666666,30
compute,-0.2,variable,dapper,pct_edge_accurate,0.3566666666666667,0.2207875142230231,0.28,0.4333333333333334,30
compute,-0.2,variable,dapper,pct_hybrid,38.49333333333333,3.1600887518454646,37.41333333333333,39.629999999999995,30
compute,-0.2,variable,dapper,pct_degraded_safe,16.83,3.0488154850808806,15.770000000000003,17.916666666666668,30
compute,-0.1,stable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
compute,-0.1,stable,dapper,p95_latency_ms,33.984265110354684,0.14612908292769589,33.9343159514038,34.036015368498674,30
compute,-0.1,stable,dapper,p99_latency_ms,34.78401367177919,0.06560311317343774,34.76065987728268,34.806824911760046,30
compute,-0.1,stable,dapper,mean_latency_ms,25.02027748999063,0.19474756789946776,24.952896569039584,25.094599531312916,30
compute,-0.1,stable,dapper,usable_confidence_proxy,0.7959976928158301,0.0030581965746421004,0.7949187491188087,0.7970282591916404,30
compute,-0.1,stable,dapper,mean_output_confidence,0.7249667322554326,0.0015304909747104968,0.7244513387101592,0.7255071023390036,30
compute,-0.1,stable,dapper,bandwidth_per_1000_frames_kb,21621.666666666668,335.8425671130112,21501.645833333336,21735.0,30
compute,-0.1,stable,dapper,remote_attempt_rate,0.8648666666666667,0.013433702684520463,0.8600658333333333,0.8694,30
compute,-0.1,stable,dapper,remote_accept_rate,0.5119299636219802,0.019710509684781493,0.5048710537106218,0.5185291640553195,30
compute,-0.1,stable,dapper,remote_accepted_per_frame,0.4427,0.01712862093609448,0.43670000000000003,0.44869999999999993,30
compute,-0.1,stable,dapper,remote_rejected_deadline_rate,0.47690963533308023,0.018550469460783117,0.47058399999723577,0.48349712111243753,30
compute,-0.1,stable,dapper,remote_failed_loss_rate,0.011160401044939667,0.0032782175425864904,0.010069906399418155,0.012335025962814114,30
compute,-0.1,stable,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
compute,-0.1,stable,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
compute,-0.1,stable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,-0.1,stable,dapper,mode_switches_per_1000,233.3,23.550605819867112,225.26666666666668,241.90083333333334,30
compute,-0.1,stable,dapper,pct_local_fast,13.513333333333334,1.3433702684520452,13.06,13.993416666666668,30
compute,-0.1,stable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
compute,-0.1,stable,dapper,pct_hybrid,86.48666666666666,1.3433702684520459,86.00658333333332,86.93999999999998,30
compute,-0.1,stable,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
compute,-0.1,congested,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
compute,-0.1,congested,dapper,p95_latency_ms,33.93663339562628,0.10384597263558462,33.89863800925726,33.97238476351824,30
compute,-0.1,congested,dapper,p99_latency_ms,34.76774120719711,0.0574407179719229,34.74658413465894,34.7871629365586,30
compute,-0.1,congested,dapper,mean_latency_ms,24.831886454720813,0.19570763546815947,24.76464899629824,24.902166867111045,30
compute,-0.1,congested,dapper,usable_confidence_proxy,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
compute,-0.1,congested,dapper,mean_output_confidence,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
compute,-0.1,congested,dapper,bandwidth_per_1000_frames_kb,49.166666666666664,39.108234720944715,36.666666666666664,64.16666666666667,30
compute,-0.1,congested,dapper,remote_attempt_rate,0.001966666666666667,0.0015643293888377887,0.0014666666666666671,0.002566666666666667,30
compute,-0.1,congested,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
compute,-0.1,congested,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
compute,-0.1,congested,dapper,remote_rejected_deadline_rate,0.7822222222222223,0.35855535312082065,0.6533333333333334,0.9,30
compute,-0.1,congested,dapper,remote_failed_loss_rate,0.08444444444444445,0.17976854709216258,0.027777777777777776,0.1511111111111111,30
compute,-0.1,congested,dapper,fallback_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
compute,-0.1,congested,dapper,reuse_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
compute,-0.1,congested,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,-0.1,congested,dapper,mode_switches_per_1000,15.366666666666667,5.202673936732344,13.633333333333333,17.233333333333334,30
compute,-0.1,congested,dapper,pct_local_fast,99.05999999999999,0.34099246629356134,98.93666666666667,99.17333333333333,30
compute,-0.1,congested,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
compute,-0.1,congested,dapper,pct_hybrid,0.19666666666666668,0.15643293888377888,0.14666666666666664,0.25666666666666665,30
compute,-0.1,congested,dapper,pct_degraded_safe,0.7433333333333334,0.2762848771346947,0.6499999999999999,0.8433333333333334,30
compute,-0.1,variable,dapper,deadline_miss_rate,0.0002,0.0004842341981115022,3.3333333333333335e-05,0.0004,30
compute,-0.1,variable,dapper,p95_latency_ms,33.75610497728618,0.2088637864131203,33.68263276745723,33.830537318922886,30
compute,-0.1,variable,dapper,p99_latency_ms,34.72543501573254,0.09803180291561829,34.68738688829723,34.75729275959847,30
compute,-0.1,variable,dapper,mean_latency_ms,20.94742342489077,0.7399919164568645,20.690148023126103,21.20962560612558,30
compute,-0.1,variable,dapper,usable_confidence_proxy,0.7313859208794683,0.0025579258599481795,0.7304719049993069,0.7322326644002655,30
compute,-0.1,variable,dapper,mean_output_confidence,0.7256637639715652,0.0019554314377295398,0.7249843324629718,0.7263378271355085,30
compute,-0.1,variable,dapper,bandwidth_per_1000_frames_kb,8187.5,705.6346495323835,7944.979166666667,8430.041666666666,30
compute,-0.1,variable,dapper,remote_attempt_rate,0.3275,0.028225385981295335,0.31779916666666663,0.3372016666666667,30
compute,-0.1,variable,dapper,remote_accept_rate,0.11231154746804226,0.021994580232745524,0.10451531009395355,0.11987802675643619,30
compute,-0.1,variable,dapper,remote_accepted_per_frame,0.03679999999999999,0.008243701880202556,0.03400000000000001,0.03976666666666666,30
compute,-0.1,variable,dapper,remote_rejected_deadline_rate,0.8173756524234066,0.02479003285623344,0.8085864817545209,0.8262697003390042,30
compute,-0.1,variable,dapper,remote_failed_loss_rate,0.07031280010855108,0.014986434007653105,0.06500020283183477,0.07562344716076835,30
compute,-0.1,variable,dapper,fallback_rate,0.21963333333333335,0.04015528765227292,0.20569999999999997,0.23393333333333333,30
compute,-0.1,variable,dapper,reuse_rate,0.16830000000000003,0.030488154850808802,0.15770000000000003,0.17916666666666664,30
compute,-0.1,variable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,-0.1,variable,dapper,mode_switches_per_1000,353.1,16.545340004426293,347.26666666666665,358.8,30
compute,-0.1,variable,dapper,pct_local_fast,50.419999999999995,2.7176815677058785,49.45666666666668,51.36333333333333,30
compute,-0.1,variable,dapper,pct_edge_accurate,0.06000000000000001,0.07701320979389588,0.03333333333333333,0.0866666666666667,30
compute,-0.1,variable,dapper,pct_hybrid,32.690000000000005,2.8195560912533972,31.716666666666676,33.660000000000004,30
compute,-0.1,variable,dapper,pct_degraded_safe,16.83,3.0488154850808806,15.770000000000003,17.916666666666668,30
compute,0.0,stable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
compute,0.0,stable,dapper,p95_latency_ms,33.984265110354684,0.14612908292769589,33.9343159514038,34.036015368498674,30
compute,0.0,stable,dapper,p99_latency_ms,34.78401367177919,0.06560311317343774,34.76065987728268,34.806824911760046,30
compute,0.0,stable,dapper,mean_latency_ms,25.02027748999063,0.19474756789946776,24.952896569039584,25.094599531312916,30
compute,0.0,stable,dapper,usable_confidence_proxy,0.7959976928158301,0.0030581965746421004,0.7949187491188087,0.7970282591916404,30
compute,0.0,stable,dapper,mean_output_confidence,0.7249667322554326,0.0015304909747104968,0.7244513387101592,0.7255071023390036,30
compute,0.0,stable,dapper,bandwidth_per_1000_frames_kb,21621.666666666668,335.8425671130112,21501.645833333336,21735.0,30
compute,0.0,stable,dapper,remote_attempt_rate,0.8648666666666667,0.013433702684520463,0.8600658333333333,0.8694,30
compute,0.0,stable,dapper,remote_accept_rate,0.5119299636219802,0.019710509684781493,0.5048710537106218,0.5185291640553195,30
compute,0.0,stable,dapper,remote_accepted_per_frame,0.4427,0.01712862093609448,0.43670000000000003,0.44869999999999993,30
compute,0.0,stable,dapper,remote_rejected_deadline_rate,0.47690963533308023,0.018550469460783117,0.47058399999723577,0.48349712111243753,30
compute,0.0,stable,dapper,remote_failed_loss_rate,0.011160401044939667,0.0032782175425864904,0.010069906399418155,0.012335025962814114,30
compute,0.0,stable,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
compute,0.0,stable,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
compute,0.0,stable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,0.0,stable,dapper,mode_switches_per_1000,233.3,23.550605819867112,225.26666666666668,241.90083333333334,30
compute,0.0,stable,dapper,pct_local_fast,13.513333333333334,1.3433702684520452,13.06,13.993416666666668,30
compute,0.0,stable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
compute,0.0,stable,dapper,pct_hybrid,86.48666666666666,1.3433702684520459,86.00658333333332,86.93999999999998,30
compute,0.0,stable,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
compute,0.0,congested,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
compute,0.0,congested,dapper,p95_latency_ms,33.93663339562628,0.10384597263558462,33.89863800925726,33.97238476351824,30
compute,0.0,congested,dapper,p99_latency_ms,34.76774120719711,0.0574407179719229,34.74658413465894,34.7871629365586,30
compute,0.0,congested,dapper,mean_latency_ms,24.831886454720813,0.19570763546815947,24.76464899629824,24.902166867111045,30
compute,0.0,congested,dapper,usable_confidence_proxy,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
compute,0.0,congested,dapper,mean_output_confidence,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
compute,0.0,congested,dapper,bandwidth_per_1000_frames_kb,2.5,7.628214415734117,0.0,5.833333333333333,30
compute,0.0,congested,dapper,remote_attempt_rate,0.0001,0.00030512857662936464,0.0,0.00023333333333333333,30
compute,0.0,congested,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
compute,0.0,congested,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
compute,0.0,congested,dapper,remote_rejected_deadline_rate,0.1,0.30512857662936466,0.0,0.23333333333333334,30
compute,0.0,congested,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
compute,0.0,congested,dapper,fallback_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
compute,0.0,congested,dapper,reuse_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
compute,0.0,congested,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,0.0,congested,dapper,mode_switches_per_1000,12.133333333333333,4.032055463949847,10.733333333333333,13.533333333333333,30
compute,0.0,congested,dapper,pct_local_fast,99.24666666666667,0.28494806947731727,99.14333333333335,99.34333333333335,30
compute,0.0,congested,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
compute,0.0,congested,dapper,pct_hybrid,0.010000000000000002,0.030512857662936467,0.0,0.02333333333333333,30
compute,0.0,congested,dapper,pct_degraded_safe,0.7433333333333334,0.2762848771346947,0.6499999999999999,0.8433333333333334,30
compute,0.0,variable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
compute,0.0,variable,dapper,p95_latency_ms,33.74407704498113,0.2126750836043015,33.67003978984998,33.81916560257354,30
compute,0.0,variable,dapper,p99_latency_ms,34.714468841675405,0.09257023559024172,34.679345892530314,34.74441433608218,30
compute,0.0,variable,dapper,mean_latency_ms,20.905161109397675,0.7368320428921273,20.650185695044428,21.16334665084393,30
compute,0.0,variable,dapper,usable_confidence_proxy,0.731537829380306,0.002505299049290559,0.7306391558488198,0.7323760019224644,30
compute,0.0,variable,dapper,mean_output_confidence,0.7256041346457223,0.001953260708744225,0.7249268098645119,0.7262791294460033,30
compute,0.0,variable,dapper,bandwidth_per_1000_frames_kb,5777.5,618.9308774285564,5560.791666666666,5989.229166666666,30
compute,0.0,variable,dapper,remote_attempt_rate,0.2311,0.02475723509714226,0.22243166666666667,0.23956916666666667,30
compute,0.0,variable,dapper,remote_accept_rate,0.1593225904647559,0.030227815733317422,0.14854986769116424,0.16977120142322374,30
compute,0.0,variable,dapper,remote_accepted_per_frame,0.03679999999999999,0.008243701880202556,0.03400000000000001,0.03976666666666666,30
compute,0.0,variable,dapper,remote_rejected_deadline_rate,0.7687412516943987,0.03144991902511748,0.7573523738018126,0.7796160282186023,30
compute,0.0,variable,dapper,remote_failed_loss_rate,0.07193615784084549,0.016135950496985536,0.06638961513178773,0.07778178250251701,30
compute,0.0,variable,dapper,fallback_rate,0.21943333333333334,0.040132266950356946,0.20549999999999996,0.23376666666666665,30
compute,0.0,variable,dapper,reuse_rate,0.16830000000000003,0.030488154850808802,0.15770000000000003,0.17916666666666664,30
compute,0.0,variable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,0.0,variable,dapper,mode_switches_per_1000,315.43333333333334,16.716053265696694,309.5991666666667,321.56666666666666,30
compute,0.0,variable,dapper,pct_local_fast,60.05999999999999,2.943326759602662,59.00658333333334,61.09666666666667,30
compute,0.0,variable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
compute,0.0,variable,dapper,pct_hybrid,23.11,2.475723509714226,22.243166666666664,23.956916666666668,30
compute,0.0,variable,dapper,pct_degraded_safe,16.83,3.0488154850808806,15.770000000000003,17.916666666666668,30
compute,0.1,stable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
compute,0.1,stable,dapper,p95_latency_ms,33.984265110354684,0.14612908292769589,33.9343159514038,34.036015368498674,30
compute,0.1,stable,dapper,p99_latency_ms,34.78401367177919,0.06560311317343774,34.76065987728268,34.806824911760046,30
compute,0.1,stable,dapper,mean_latency_ms,25.02027748999063,0.19474756789946776,24.952896569039584,25.094599531312916,30
compute,0.1,stable,dapper,usable_confidence_proxy,0.7959976928158301,0.0030581965746421004,0.7949187491188087,0.7970282591916404,30
compute,0.1,stable,dapper,mean_output_confidence,0.7249667322554326,0.0015304909747104968,0.7244513387101592,0.7255071023390036,30
compute,0.1,stable,dapper,bandwidth_per_1000_frames_kb,21621.666666666668,335.8425671130112,21501.645833333336,21735.0,30
compute,0.1,stable,dapper,remote_attempt_rate,0.8648666666666667,0.013433702684520463,0.8600658333333333,0.8694,30
compute,0.1,stable,dapper,remote_accept_rate,0.5119299636219802,0.019710509684781493,0.5048710537106218,0.5185291640553195,30
compute,0.1,stable,dapper,remote_accepted_per_frame,0.4427,0.01712862093609448,0.43670000000000003,0.44869999999999993,30
compute,0.1,stable,dapper,remote_rejected_deadline_rate,0.47690963533308023,0.018550469460783117,0.47058399999723577,0.48349712111243753,30
compute,0.1,stable,dapper,remote_failed_loss_rate,0.011160401044939667,0.0032782175425864904,0.010069906399418155,0.012335025962814114,30
compute,0.1,stable,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
compute,0.1,stable,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
compute,0.1,stable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,0.1,stable,dapper,mode_switches_per_1000,233.3,23.550605819867112,225.26666666666668,241.90083333333334,30
compute,0.1,stable,dapper,pct_local_fast,13.513333333333334,1.3433702684520452,13.06,13.993416666666668,30
compute,0.1,stable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
compute,0.1,stable,dapper,pct_hybrid,86.48666666666666,1.3433702684520459,86.00658333333332,86.93999999999998,30
compute,0.1,stable,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,p95_latency_ms,33.93663339562628,0.10384597263558462,33.89863800925726,33.97238476351824,30
compute,0.1,congested,dapper,p99_latency_ms,34.76774120719711,0.0574407179719229,34.74658413465894,34.7871629365586,30
compute,0.1,congested,dapper,mean_latency_ms,24.831886454720813,0.19570763546815947,24.76464899629824,24.902166867111045,30
compute,0.1,congested,dapper,usable_confidence_proxy,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
compute,0.1,congested,dapper,mean_output_confidence,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
compute,0.1,congested,dapper,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,remote_attempt_rate,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,fallback_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
compute,0.1,congested,dapper,reuse_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
compute,0.1,congested,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,mode_switches_per_1000,11.933333333333334,3.8768395707678267,10.6,13.266666666666667,30
compute,0.1,congested,dapper,pct_local_fast,99.25666666666667,0.27628487713469374,99.15666666666668,99.35000000000004,30
compute,0.1,congested,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,pct_hybrid,0.0,0.0,0.0,0.0,30
compute,0.1,congested,dapper,pct_degraded_safe,0.7433333333333334,0.2762848771346947,0.6499999999999999,0.8433333333333334,30
compute,0.1,variable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
compute,0.1,variable,dapper,p95_latency_ms,33.74407704498113,0.2126750836043015,33.67003978984998,33.81916560257354,30
compute,0.1,variable,dapper,p99_latency_ms,34.714468841675405,0.09257023559024172,34.679345892530314,34.74441433608218,30
compute,0.1,variable,dapper,mean_latency_ms,20.905161109397675,0.7368320428921273,20.650185695044428,21.16334665084393,30
compute,0.1,variable,dapper,usable_confidence_proxy,0.7308719772476973,0.0024287370929658883,0.7299920741775942,0.7316853191471131,30
compute,0.1,variable,dapper,mean_output_confidence,0.7255839984056377,0.0019291192928252141,0.7249185630986251,0.7262522344217339,30
compute,0.1,variable,dapper,bandwidth_per_1000_frames_kb,3559.1666666666665,482.1147440566215,3398.3125,3731.6666666666665,30
compute,0.1,variable,dapper,remote_attempt_rate,0.14236666666666667,0.019284589762264857,0.1359325,0.1492666666666667,30
compute,0.1,variable,dapper,remote_accept_rate,0.22995040617616394,0.04120449206721662,0.2154889021610784,0.24447409925766725,30
compute,0.1,variable,dapper,remote_accepted_per_frame,0.03273333333333334,0.007478398009039716,0.030200000000000005,0.03543333333333333,30
compute,0.1,variable,dapper,remote_rejected_deadline_rate,0.6959065906953528,0.04130493403175514,0.6812444630161467,0.7100841802391306,30
compute,0.1,variable,dapper,remote_failed_loss_rate,0.07414300312848326,0.020836320469438414,0.06738635158518762,0.0818709650992666,30
compute,0.1,variable,dapper,fallback_rate,0.21943333333333334,0.040132266950356946,0.20549999999999996,0.23376666666666665,30
compute,0.1,variable,dapper,reuse_rate,0.16830000000000003,0.030488154850808802,0.15770000000000003,0.17916666666666664,30
compute,0.1,variable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,0.1,variable,dapper,mode_switches_per_1000,265.1666666666667,22.156315100904635,257.2658333333333,272.9,30
compute,0.1,variable,dapper,pct_local_fast,68.93333333333334,3.1451476949403343,67.83991666666665,70.04333333333334,30
compute,0.1,variable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
compute,0.1,variable,dapper,pct_hybrid,14.236666666666668,1.9284589762264857,13.593250000000001,14.926666666666668,30
compute,0.1,variable,dapper,pct_degraded_safe,16.83,3.0488154850808806,15.770000000000003,17.916666666666668,30
compute,0.2,stable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
compute,0.2,stable,dapper,p95_latency_ms,33.984265110354684,0.14612908292769589,33.9343159514038,34.036015368498674,30
compute,0.2,stable,dapper,p99_latency_ms,34.78401367177919,0.06560311317343774,34.76065987728268,34.806824911760046,30
compute,0.2,stable,dapper,mean_latency_ms,25.02027748999063,0.19474756789946776,24.952896569039584,25.094599531312916,30
compute,0.2,stable,dapper,usable_confidence_proxy,0.7959976928158301,0.0030581965746421004,0.7949187491188087,0.7970282591916404,30
compute,0.2,stable,dapper,mean_output_confidence,0.7249667322554326,0.0015304909747104968,0.7244513387101592,0.7255071023390036,30
compute,0.2,stable,dapper,bandwidth_per_1000_frames_kb,21621.666666666668,335.8425671130112,21501.645833333336,21735.0,30
compute,0.2,stable,dapper,remote_attempt_rate,0.8648666666666667,0.013433702684520463,0.8600658333333333,0.8694,30
compute,0.2,stable,dapper,remote_accept_rate,0.5119299636219802,0.019710509684781493,0.5048710537106218,0.5185291640553195,30
compute,0.2,stable,dapper,remote_accepted_per_frame,0.4427,0.01712862093609448,0.43670000000000003,0.44869999999999993,30
compute,0.2,stable,dapper,remote_rejected_deadline_rate,0.47690963533308023,0.018550469460783117,0.47058399999723577,0.48349712111243753,30
compute,0.2,stable,dapper,remote_failed_loss_rate,0.011160401044939667,0.0032782175425864904,0.010069906399418155,0.012335025962814114,30
compute,0.2,stable,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
compute,0.2,stable,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
compute,0.2,stable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
compute,0.2,stable,dapper,mode_switches_per_1000,233.3,23.550605819867112,225.26666666666668,241.90083333333334,30
compute,0.2,stable,dapper,pct_local_fast,13.513333333333334,1.3433702684520452,13.06,13.993416666666668,30
compute,0.2,stable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
compute,0.2,stable,dapper,pct_hybrid,86.48666666666666,1.3433702684520459,86.00658333333332,86.93999999999998,30
compute,0.2,stable,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
compute,0.2,congested,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
