swept_parameter,swept_value,profile,policy,metric,mean,std,ci_lo,ci_hi,n_seeds
risk_local_threshold,0.45,outage,dapper,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.45,outage,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.45,outage,dapper,fallback_rate,1.0,0.0,1.0,1.0,30
risk_local_threshold,0.45,outage,dapper,reuse_rate,0.7340333333333333,0.0029300268721061903,0.7329666666666668,0.7350333333333333,30
risk_local_threshold,0.45,outage,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.45,outage,dapper,mode_switches_per_1000,418.43333333333334,10.48375864860971,414.6666666666667,422.1333333333333,30
risk_local_threshold,0.45,outage,dapper,pct_local_fast,22.63,0.6012343624749752,22.419916666666666,22.84333333333333,30
risk_local_threshold,0.45,outage,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.45,outage,dapper,pct_hybrid,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.45,outage,dapper,pct_degraded_safe,77.36999999999999,0.6012343624749765,77.15666666666668,77.58008333333335,30
risk_local_threshold,0.5,stable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,stable,dapper,p95_latency_ms,33.984265110354684,0.14612908292769589,33.9343159514038,34.036015368498674,30
risk_local_threshold,0.5,stable,dapper,p99_latency_ms,34.78401367177919,0.06560311317343774,34.76065987728268,34.806824911760046,30
risk_local_threshold,0.5,stable,dapper,mean_latency_ms,25.02027748999063,0.19474756789946776,24.952896569039584,25.094599531312916,30
risk_local_threshold,0.5,stable,dapper,usable_confidence_proxy,0.7959976928158301,0.0030581965746421004,0.7949187491188087,0.7970282591916404,30
risk_local_threshold,0.5,stable,dapper,mean_output_confidence,0.7249667322554326,0.0015304909747104968,0.7244513387101592,0.7255071023390036,30
risk_local_threshold,0.5,stable,dapper,bandwidth_per_1000_frames_kb,21621.666666666668,335.8425671130112,21501.645833333336,21735.0,30
risk_local_threshold,0.5,stable,dapper,remote_attempt_rate,0.8648666666666667,0.013433702684520463,0.8600658333333333,0.8694,30
risk_local_threshold,0.5,stable,dapper,remote_accept_rate,0.5119299636219802,0.019710509684781493,0.5048710537106218,0.5185291640553195,30
risk_local_threshold,0.5,stable,dapper,remote_accepted_per_frame,0.4427,0.01712862093609448,0.43670000000000003,0.44869999999999993,30
risk_local_threshold,0.5,stable,dapper,remote_rejected_deadline_rate,0.47690963533308023,0.018550469460783117,0.47058399999723577,0.48349712111243753,30
risk_local_threshold,0.5,stable,dapper,remote_failed_loss_rate,0.011160401044939667,0.0032782175425864904,0.010069906399418155,0.012335025962814114,30
risk_local_threshold,0.5,stable,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,stable,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,stable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,stable,dapper,mode_switches_per_1000,233.3,23.550605819867112,225.26666666666668,241.90083333333334,30
risk_local_threshold,0.5,stable,dapper,pct_local_fast,13.513333333333334,1.3433702684520452,13.06,13.993416666666668,30
risk_local_threshold,0.5,stable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,stable,dapper,pct_hybrid,86.48666666666666,1.3433702684520459,86.00658333333332,86.93999999999998,30
risk_local_threshold,0.5,stable,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,congested,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,congested,dapper,p95_latency_ms,33.93663339562628,0.10384597263558462,33.89863800925726,33.97238476351824,30
risk_local_threshold,0.5,congested,dapper,p99_latency_ms,34.76774120719711,0.0574407179719229,34.74658413465894,34.7871629365586,30
risk_local_threshold,0.5,congested,dapper,mean_latency_ms,24.831886454720813,0.19570763546815947,24.76464899629824,24.902166867111045,30
risk_local_threshold,0.5,congested,dapper,usable_confidence_proxy,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
risk_local_threshold,0.5,congested,dapper,mean_output_confidence,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
risk_local_threshold,0.5,congested,dapper,bandwidth_per_1000_frames_kb,2.5,7.628214415734117,0.0,5.833333333333333,30
risk_local_threshold,0.5,congested,dapper,remote_attempt_rate,0.0001,0.00030512857662936464,0.0,0.00023333333333333333,30
risk_local_threshold,0.5,congested,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,congested,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,congested,dapper,remote_rejected_deadline_rate,0.1,0.30512857662936466,0.0,0.23333333333333334,30
risk_local_threshold,0.5,congested,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,congested,dapper,fallback_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
risk_local_threshold,0.5,congested,dapper,reuse_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
risk_local_threshold,0.5,congested,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,congested,dapper,mode_switches_per_1000,12.133333333333333,4.032055463949847,10.733333333333333,13.533333333333333,30
risk_local_threshold,0.5,congested,dapper,pct_local_fast,99.24666666666667,0.28494806947731727,99.14333333333335,99.34333333333335,30
risk_local_threshold,0.5,congested,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,congested,dapper,pct_hybrid,0.010000000000000002,0.030512857662936467,0.0,0.02333333333333333,30
risk_local_threshold,0.5,congested,dapper,pct_degraded_safe,0.7433333333333334,0.2762848771346947,0.6499999999999999,0.8433333333333334,30
risk_local_threshold,0.5,lossy,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,lossy,dapper,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96820622195287,34.05448763655662,30
risk_local_threshold,0.5,lossy,dapper,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78316485257998,34.826772350222946,30
risk_local_threshold,0.5,lossy,dapper,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94828249795479,25.06142062043607,30
risk_local_threshold,0.5,lossy,dapper,usable_confidence_proxy,0.7419488805066937,0.0021694651931506532,0.7411968299043021,0.7427468304914678,30
risk_local_threshold,0.5,lossy,dapper,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
risk_local_threshold,0.5,lossy,dapper,bandwidth_per_1000_frames_kb,21147.5,354.4878530091468,21026.666666666668,21274.166666666668,30
risk_local_threshold,0.5,lossy,dapper,remote_attempt_rate,0.8458999999999999,0.014179514120365886,0.8410666666666666,0.8509666666666666,30
risk_local_threshold,0.5,lossy,dapper,remote_accept_rate,0.12725123499480434,0.012830385463534348,0.12268132179131082,0.13182095807926525,30
risk_local_threshold,0.5,lossy,dapper,remote_accepted_per_frame,0.1076,0.010545795043686763,0.10373333333333333,0.11133333333333331,30
risk_local_threshold,0.5,lossy,dapper,remote_rejected_deadline_rate,0.6731485059519076,0.017994700335730522,0.6666670912429532,0.6793181875429676,30
risk_local_threshold,0.5,lossy,dapper,remote_failed_loss_rate,0.19960025905328813,0.014400293970050658,0.19452150018106037,0.20459138681008743,30
risk_local_threshold,0.5,lossy,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,lossy,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,lossy,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,lossy,dapper,mode_switches_per_1000,248.4,21.212553212499042,240.9,255.8,30
risk_local_threshold,0.5,lossy,dapper,pct_local_fast,15.409999999999998,1.417951412036587,14.903333333333334,15.893333333333334,30
risk_local_threshold,0.5,lossy,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,lossy,dapper,pct_hybrid,84.58999999999999,1.4179514120365888,84.10666666666665,85.09666666666666,30
risk_local_threshold,0.5,lossy,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,variable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,variable,dapper,p95_latency_ms,33.74407704498113,0.2126750836043015,33.67003978984998,33.81916560257354,30
risk_local_threshold,0.5,variable,dapper,p99_latency_ms,34.714468841675405,0.09257023559024172,34.679345892530314,34.74441433608218,30
risk_local_threshold,0.5,variable,dapper,mean_latency_ms,20.905161109397675,0.7368320428921273,20.650185695044428,21.16334665084393,30
risk_local_threshold,0.5,variable,dapper,usable_confidence_proxy,0.731537829380306,0.002505299049290559,0.7306391558488198,0.7323760019224644,30
risk_local_threshold,0.5,variable,dapper,mean_output_confidence,0.7256041346457223,0.001953260708744225,0.7249268098645119,0.7262791294460033,30
risk_local_threshold,0.5,variable,dapper,bandwidth_per_1000_frames_kb,5777.5,618.9308774285564,5560.791666666666,5989.229166666666,30
risk_local_threshold,0.5,variable,dapper,remote_attempt_rate,0.2311,0.02475723509714226,0.22243166666666667,0.23956916666666667,30
risk_local_threshold,0.5,variable,dapper,remote_accept_rate,0.1593225904647559,0.030227815733317422,0.14854986769116424,0.16977120142322374,30
risk_local_threshold,0.5,variable,dapper,remote_accepted_per_frame,0.03679999999999999,0.008243701880202556,0.03400000000000001,0.03976666666666666,30
risk_local_threshold,0.5,variable,dapper,remote_rejected_deadline_rate,0.7687412516943987,0.03144991902511748,0.7573523738018126,0.7796160282186023,30
risk_local_threshold,0.5,variable,dapper,remote_failed_loss_rate,0.07193615784084549,0.016135950496985536,0.06638961513178773,0.07778178250251701,30
risk_local_threshold,0.5,variable,dapper,fallback_rate,0.21943333333333334,0.040132266950356946,0.20549999999999996,0.23376666666666665,30
risk_local_threshold,0.5,variable,dapper,reuse_rate,0.16830000000000003,0.030488154850808802,0.15770000000000003,0.17916666666666664,30
risk_local_threshold,0.5,variable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,variable,dapper,mode_switches_per_1000,315.43333333333334,16.716053265696694,309.5991666666667,321.56666666666666,30
risk_local_threshold,0.5,variable,dapper,pct_local_fast,60.05999999999999,2.943326759602662,59.00658333333334,61.09666666666667,30
risk_local_threshold,0.5,variable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,variable,dapper,pct_hybrid,23.11,2.475723509714226,22.243166666666664,23.956916666666668,30
risk_local_threshold,0.5,variable,dapper,pct_degraded_safe,16.83,3.0488154850808806,15.770000000000003,17.916666666666668,30
risk_local_threshold,0.5,outage,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,outage,dapper,p95_latency_ms,31.18838425196936,0.5009047087578914,31.014573146138307,31.359947063348404,30
risk_local_threshold,0.5,outage,dapper,p99_latency_ms,34.18711647171901,0.2345203938192105,34.10222418561493,34.27049382149214,30
risk_local_threshold,0.5,outage,dapper,mean_latency_ms,7.381609814192322,0.14348774576691167,7.331697649688182,7.433717812533078,30
risk_local_threshold,0.5,outage,dapper,usable_confidence_proxy,0.7255264574970844,0.00273138929991575,0.7245230285258677,0.7264802357218441,30
risk_local_threshold,0.5,outage,dapper,mean_output_confidence,0.7255264574970844,0.00273138929991575,0.7245230285258677,0.7264802357218441,30
risk_local_threshold,0.5,outage,dapper,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,outage,dapper,remote_attempt_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,outage,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,outage,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,outage,dapper,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,outage,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,outage,dapper,fallback_rate,1.0,0.0,1.0,1.0,30
risk_local_threshold,0.5,outage,dapper,reuse_rate,0.7340333333333333,0.0029300268721061903,0.7329666666666668,0.7350333333333333,30
risk_local_threshold,0.5,outage,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,outage,dapper,mode_switches_per_1000,418.43333333333334,10.48375864860971,414.6666666666667,422.1333333333333,30
risk_local_threshold,0.5,outage,dapper,pct_local_fast,22.63,0.6012343624749752,22.419916666666666,22.84333333333333,30
risk_local_threshold,0.5,outage,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,outage,dapper,pct_hybrid,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.5,outage,dapper,pct_degraded_safe,77.36999999999999,0.6012343624749765,77.15666666666668,77.58008333333335,30
risk_local_threshold,0.55,stable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,stable,dapper,p95_latency_ms,33.984265110354684,0.14612908292769589,33.9343159514038,34.036015368498674,30
risk_local_threshold,0.55,stable,dapper,p99_latency_ms,34.78401367177919,0.06560311317343774,34.76065987728268,34.806824911760046,30
risk_local_threshold,0.55,stable,dapper,mean_latency_ms,25.02027748999063,0.19474756789946776,24.952896569039584,25.094599531312916,30
risk_local_threshold,0.55,stable,dapper,usable_confidence_proxy,0.7959976928158301,0.0030581965746421004,0.7949187491188087,0.7970282591916404,30
risk_local_threshold,0.55,stable,dapper,mean_output_confidence,0.7249667322554326,0.0015304909747104968,0.7244513387101592,0.7255071023390036,30
risk_local_threshold,0.55,stable,dapper,bandwidth_per_1000_frames_kb,21621.666666666668,335.8425671130112,21501.645833333336,21735.0,30
risk_local_threshold,0.55,stable,dapper,remote_attempt_rate,0.8648666666666667,0.013433702684520463,0.8600658333333333,0.8694,30
risk_local_threshold,0.55,stable,dapper,remote_accept_rate,0.5119299636219802,0.019710509684781493,0.5048710537106218,0.5185291640553195,30
risk_local_threshold,0.55,stable,dapper,remote_accepted_per_frame,0.4427,0.01712862093609448,0.43670000000000003,0.44869999999999993,30
risk_local_threshold,0.55,stable,dapper,remote_rejected_deadline_rate,0.47690963533308023,0.018550469460783117,0.47058399999723577,0.48349712111243753,30
risk_local_threshold,0.55,stable,dapper,remote_failed_loss_rate,0.011160401044939667,0.0032782175425864904,0.010069906399418155,0.012335025962814114,30
risk_local_threshold,0.55,stable,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,stable,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,stable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,stable,dapper,mode_switches_per_1000,233.3,23.550605819867112,225.26666666666668,241.90083333333334,30
risk_local_threshold,0.55,stable,dapper,pct_local_fast,13.513333333333334,1.3433702684520452,13.06,13.993416666666668,30
risk_local_threshold,0.55,stable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,stable,dapper,pct_hybrid,86.48666666666666,1.3433702684520459,86.00658333333332,86.93999999999998,30
risk_local_threshold,0.55,stable,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,congested,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,congested,dapper,p95_latency_ms,33.93663339562628,0.10384597263558462,33.89863800925726,33.97238476351824,30
risk_local_threshold,0.55,congested,dapper,p99_latency_ms,34.76774120719711,0.0574407179719229,34.74658413465894,34.7871629365586,30
risk_local_threshold,0.55,congested,dapper,mean_latency_ms,24.831886454720813,0.19570763546815947,24.76464899629824,24.902166867111045,30
risk_local_threshold,0.55,congested,dapper,usable_confidence_proxy,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
risk_local_threshold,0.55,congested,dapper,mean_output_confidence,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
risk_local_threshold,0.55,congested,dapper,bandwidth_per_1000_frames_kb,2.5,7.628214415734117,0.0,5.833333333333333,30
risk_local_threshold,0.55,congested,dapper,remote_attempt_rate,0.0001,0.00030512857662936464,0.0,0.00023333333333333333,30
risk_local_threshold,0.55,congested,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,congested,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,congested,dapper,remote_rejected_deadline_rate,0.1,0.30512857662936466,0.0,0.23333333333333334,30
risk_local_threshold,0.55,congested,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,congested,dapper,fallback_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
risk_local_threshold,0.55,congested,dapper,reuse_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
risk_local_threshold,0.55,congested,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,congested,dapper,mode_switches_per_1000,12.133333333333333,4.032055463949847,10.733333333333333,13.533333333333333,30
risk_local_threshold,0.55,congested,dapper,pct_local_fast,99.24666666666667,0.28494806947731727,99.14333333333335,99.34333333333335,30
risk_local_threshold,0.55,congested,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,congested,dapper,pct_hybrid,0.010000000000000002,0.030512857662936467,0.0,0.02333333333333333,30
risk_local_threshold,0.55,congested,dapper,pct_degraded_safe,0.7433333333333334,0.2762848771346947,0.6499999999999999,0.8433333333333334,30
risk_local_threshold,0.55,lossy,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,lossy,dapper,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96820622195287,34.05448763655662,30
risk_local_threshold,0.55,lossy,dapper,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78316485257998,34.826772350222946,30
risk_local_threshold,0.55,lossy,dapper,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94828249795479,25.06142062043607,30
risk_local_threshold,0.55,lossy,dapper,usable_confidence_proxy,0.7419488805066937,0.0021694651931506532,0.7411968299043021,0.7427468304914678,30
risk_local_threshold,0.55,lossy,dapper,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
risk_local_threshold,0.55,lossy,dapper,bandwidth_per_1000_frames_kb,21150.0,355.25609995005595,21028.333333333332,21277.5,30
risk_local_threshold,0.55,lossy,dapper,remote_attempt_rate,0.8459999999999999,0.01421024399800225,0.8411333333333334,0.8511,30
risk_local_threshold,0.55,lossy,dapper,remote_accept_rate,0.1272378854001313,0.012843103402622898,0.1226604444039389,0.13181713898973657,30
risk_local_threshold,0.55,lossy,dapper,remote_accepted_per_frame,0.1076,0.010545795043686763,0.10373333333333333,0.11133333333333331,30
risk_local_threshold,0.55,lossy,dapper,remote_rejected_deadline_rate,0.673146301930649,0.017965624246463887,0.6666781697192282,0.6792342321010695,30
risk_local_threshold,0.55,lossy,dapper,remote_failed_loss_rate,0.19961581266921974,0.014430358687665578,0.19450895189348388,0.2046304954745599,30
risk_local_threshold,0.55,lossy,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,lossy,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,lossy,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,lossy,dapper,mode_switches_per_1000,248.33333333333334,21.18446622399069,240.83333333333334,255.73333333333332,30
risk_local_threshold,0.55,lossy,dapper,pct_local_fast,15.399999999999999,1.4210243998002234,14.890000000000002,15.886666666666663,30
risk_local_threshold,0.55,lossy,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,lossy,dapper,pct_hybrid,84.6,1.4210243998002252,84.11333333333333,85.10999999999999,30
risk_local_threshold,0.55,lossy,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,variable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,variable,dapper,p95_latency_ms,33.74407704498113,0.2126750836043015,33.67003978984998,33.81916560257354,30
risk_local_threshold,0.55,variable,dapper,p99_latency_ms,34.714468841675405,0.09257023559024172,34.679345892530314,34.74441433608218,30
risk_local_threshold,0.55,variable,dapper,mean_latency_ms,20.905161109397675,0.7368320428921273,20.650185695044428,21.16334665084393,30
risk_local_threshold,0.55,variable,dapper,usable_confidence_proxy,0.731537829380306,0.002505299049290559,0.7306391558488198,0.7323760019224644,30
risk_local_threshold,0.55,variable,dapper,mean_output_confidence,0.7256041346457223,0.001953260708744225,0.7249268098645119,0.7262791294460033,30
risk_local_threshold,0.55,variable,dapper,bandwidth_per_1000_frames_kb,5777.5,618.9308774285564,5560.791666666666,5989.229166666666,30
risk_local_threshold,0.55,variable,dapper,remote_attempt_rate,0.2311,0.02475723509714226,0.22243166666666667,0.23956916666666667,30
risk_local_threshold,0.55,variable,dapper,remote_accept_rate,0.1593225904647559,0.030227815733317422,0.14854986769116424,0.16977120142322374,30
risk_local_threshold,0.55,variable,dapper,remote_accepted_per_frame,0.03679999999999999,0.008243701880202556,0.03400000000000001,0.03976666666666666,30
risk_local_threshold,0.55,variable,dapper,remote_rejected_deadline_rate,0.7687412516943987,0.03144991902511748,0.7573523738018126,0.7796160282186023,30
risk_local_threshold,0.55,variable,dapper,remote_failed_loss_rate,0.07193615784084549,0.016135950496985536,0.06638961513178773,0.07778178250251701,30
risk_local_threshold,0.55,variable,dapper,fallback_rate,0.21943333333333334,0.040132266950356946,0.20549999999999996,0.23376666666666665,30
risk_local_threshold,0.55,variable,dapper,reuse_rate,0.16830000000000003,0.030488154850808802,0.15770000000000003,0.17916666666666664,30
risk_local_threshold,0.55,variable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,variable,dapper,mode_switches_per_1000,315.43333333333334,16.716053265696694,309.5991666666667,321.56666666666666,30
risk_local_threshold,0.55,variable,dapper,pct_local_fast,60.05999999999999,2.943326759602662,59.00658333333334,61.09666666666667,30
risk_local_threshold,0.55,variable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,variable,dapper,pct_hybrid,23.11,2.475723509714226,22.243166666666664,23.956916666666668,30
risk_local_threshold,0.55,variable,dapper,pct_degraded_safe,16.83,3.0488154850808806,15.770000000000003,17.916666666666668,30
risk_local_threshold,0.55,outage,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,outage,dapper,p95_latency_ms,31.18838425196936,0.5009047087578914,31.014573146138307,31.359947063348404,30
risk_local_threshold,0.55,outage,dapper,p99_latency_ms,34.18711647171901,0.2345203938192105,34.10222418561493,34.27049382149214,30
risk_local_threshold,0.55,outage,dapper,mean_latency_ms,7.381609814192322,0.14348774576691167,7.331697649688182,7.433717812533078,30
risk_local_threshold,0.55,outage,dapper,usable_confidence_proxy,0.7255264574970844,0.00273138929991575,0.7245230285258677,0.7264802357218441,30
risk_local_threshold,0.55,outage,dapper,mean_output_confidence,0.7255264574970844,0.00273138929991575,0.7245230285258677,0.7264802357218441,30
risk_local_threshold,0.55,outage,dapper,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,outage,dapper,remote_attempt_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,outage,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,outage,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,outage,dapper,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,outage,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,outage,dapper,fallback_rate,1.0,0.0,1.0,1.0,30
risk_local_threshold,0.55,outage,dapper,reuse_rate,0.7340333333333333,0.0029300268721061903,0.7329666666666668,0.7350333333333333,30
risk_local_threshold,0.55,outage,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,outage,dapper,mode_switches_per_1000,418.43333333333334,10.48375864860971,414.6666666666667,422.1333333333333,30
risk_local_threshold,0.55,outage,dapper,pct_local_fast,22.63,0.6012343624749752,22.419916666666666,22.84333333333333,30
risk_local_threshold,0.55,outage,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,outage,dapper,pct_hybrid,0.0,0.0,0.0,0.0,30
risk_local_threshold,0.55,outage,dapper,pct_degraded_safe,77.36999999999999,0.6012343624749765,77.15666666666668,77.58008333333335,30
risk_degraded_threshold,0.55,stable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.55,stable,dapper,p95_latency_ms,33.984265110354684,0.14612908292769589,33.9343159514038,34.036015368498674,30
risk_degraded_threshold,0.55,stable,dapper,p99_latency_ms,34.78401367177919,0.06560311317343774,34.76065987728268,34.806824911760046,30
risk_degraded_threshold,0.55,stable,dapper,mean_latency_ms,25.02027748999063,0.19474756789946776,24.952896569039584,25.094599531312916,30
risk_degraded_threshold,0.55,stable,dapper,usable_confidence_proxy,0.7959976928158301,0.0030581965746421004,0.7949187491188087,0.7970282591916404,30
risk_degraded_threshold,0.55,stable,dapper,mean_output_confidence,0.7249667322554326,0.0015304909747104968,0.7244513387101592,0.7255071023390036,30
risk_degraded_threshold,0.55,stable,dapper,bandwidth_per_1000_frames_kb,21621.666666666668,335.8425671130112,21501.645833333336,21735.0,30
risk_degraded_threshold,0.55,stable,dapper,remote_attempt_rate,0.8648666666666667,0.013433702684520463,0.8600658333333333,0.8694,30
risk_degraded_threshold,0.55,stable,dapper,remote_accept_rate,0.5119299636219802,0.019710509684781493,0.5048710537106218,0.5185291640553195,30
risk_degraded_threshold,0.55,stable,dapper,remote_accepted_per_frame,0.4427,0.01712862093609448,0.43670000000000003,0.44869999999999993,30
risk_degraded_threshold,0.55,stable,dapper,remote_rejected_deadline_rate,0.47690963533308023,0.018550469460783117,0.47058399999723577,0.48349712111243753,30
risk_degraded_threshold,0.55,stable,dapper,remote_failed_loss_rate,0.011160401044939667,0.0032782175425864904,0.010069906399418155,0.012335025962814114,30
risk_degraded_threshold,0.55,stable,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.55,stable,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.55,stable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.55,stable,dapper,mode_switches_per_1000,233.3,23.550605819867112,225.26666666666668,241.90083333333334,30
risk_degraded_threshold,0.55,stable,dapper,pct_local_fast,13.513333333333334,1.3433702684520452,13.06,13.993416666666668,30
risk_degraded_threshold,0.55,stable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.55,stable,dapper,pct_hybrid,86.48666666666666,1.3433702684520459,86.00658333333332,86.93999999999998,30
risk_degraded_threshold,0.55,stable,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.55,congested,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.55,congested,dapper,p95_latency_ms,33.70495089616361,0.19154549997747042,33.636115775601695,33.769927215992716,30
