profile,policy,metric,mean,std,ci_lo,ci_hi,n_seeds
congested,rtt_threshold,usable_confidence_proxy,0.7249282051819181,0.0016092933478095927,0.7243644131564243,0.7255162553009149,30
congested,rtt_threshold,mean_output_confidence,0.7249282051819181,0.0016092933478095927,0.7243644131564243,0.7255162553009149,30
congested,rtt_threshold,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,fallback_rate,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,reuse_rate,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,remote_attempt_rate,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,remote_accept_rate,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,pct_local_fast,100.0,0.0,100.0,100.0,30
congested,rtt_threshold,pct_edge_accurate,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,pct_hybrid,0.0,0.0,0.0,0.0,30
congested,rtt_threshold,pct_degraded_safe,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,mean_latency_ms,25.012597088142645,0.18113657767527264,24.94831415515531,25.07737720340451,30
congested,oracle_feasible,p95_latency_ms,33.94268972592376,0.09803104261482531,33.905792187259216,33.976328928607806,30
congested,oracle_feasible,p99_latency_ms,34.769178949662624,0.05524239382592479,34.748569083090636,34.787550646852715,30
congested,oracle_feasible,deadline_miss_rate,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,usable_confidence_proxy,0.7249282051819181,0.0016092933478095927,0.7243644131564243,0.7255162553009149,30
congested,oracle_feasible,mean_output_confidence,0.7249282051819181,0.0016092933478095927,0.7243644131564243,0.7255162553009149,30
congested,oracle_feasible,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,fallback_rate,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,reuse_rate,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,remote_attempt_rate,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,remote_accept_rate,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,pct_local_fast,100.0,0.0,100.0,100.0,30
congested,oracle_feasible,pct_edge_accurate,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,pct_hybrid,0.0,0.0,0.0,0.0,30
congested,oracle_feasible,pct_degraded_safe,0.0,0.0,0.0,0.0,30
lossy,local_only,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94841033219709,25.060905216187447,30
lossy,local_only,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96825412712669,34.05448763655662,30
lossy,local_only,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78326714248661,34.826599995826946,30
lossy,local_only,deadline_miss_rate,0.0,0.0,0.0,0.0,30
lossy,local_only,usable_confidence_proxy,0.7247968267120143,0.001322250002252836,0.7243290816945883,0.7252513425625742,30
lossy,local_only,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.7243290816945883,0.7252513425625742,30
lossy,local_only,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
lossy,local_only,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
lossy,local_only,fallback_rate,0.0,0.0,0.0,0.0,30
lossy,local_only,reuse_rate,0.0,0.0,0.0,0.0,30
lossy,local_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
lossy,local_only,remote_attempt_rate,0.0,0.0,0.0,0.0,30
lossy,local_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
lossy,local_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
lossy,local_only,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
lossy,local_only,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
lossy,local_only,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
lossy,local_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
lossy,local_only,pct_local_fast,100.0,0.0,100.0,100.0,30
lossy,local_only,pct_edge_accurate,0.0,0.0,0.0,0.0,30
lossy,local_only,pct_hybrid,0.0,0.0,0.0,0.0,30
lossy,local_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
lossy,edge_only,mean_latency_ms,121.21609851108734,0.4278732224908022,121.06514803949665,121.3657623482195,30
lossy,edge_only,p95_latency_ms,133.85583842676783,0.14881019917836424,133.8050507867707,133.90940589108996,30
lossy,edge_only,p99_latency_ms,134.77750694468406,0.07430751757261647,134.74985270836646,134.80221093635276,30
lossy,edge_only,deadline_miss_rate,0.8750666666666667,0.012500850545775532,0.8705666666666666,0.8793666666666665,30
lossy,edge_only,usable_confidence_proxy,0.10932864090769345,0.01103135108250066,0.10554597550977839,0.1133262894295496,30
lossy,edge_only,mean_output_confidence,0.7434737048265869,0.0024259067554197747,0.7426253007132612,0.7443549959720428,30
lossy,edge_only,bandwidth_per_1000_frames_kb,25000.0,0.0,25000.0,25000.0,30
lossy,edge_only,bandwidth_per_frame_kb,25.0,0.0,25.0,25.0,30
lossy,edge_only,fallback_rate,0.8750666666666667,0.012500850545775532,0.8705666666666666,0.8793666666666665,30
lossy,edge_only,reuse_rate,0.0,0.0,0.0,0.0,30
lossy,edge_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
lossy,edge_only,remote_attempt_rate,1.0,0.0,1.0,1.0,30
lossy,edge_only,remote_accept_rate,0.12493333333333334,0.01250085054577552,0.12063333333333334,0.12943333333333334,30
lossy,edge_only,remote_accepted_per_frame,0.12493333333333334,0.01250085054577552,0.12063333333333334,0.12943333333333334,30
lossy,edge_only,remote_rejected_deadline_rate,0.6749000000000002,0.01746000355492319,0.6684666666666668,0.6807666666666665,30
lossy,edge_only,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
lossy,edge_only,remote_failed_loss_rate,0.2001666666666667,0.0129030424996249,0.19569916666666662,0.20479999999999995,30
lossy,edge_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
lossy,edge_only,pct_local_fast,0.0,0.0,0.0,0.0,30
lossy,edge_only,pct_edge_accurate,100.0,0.0,100.0,100.0,30
lossy,edge_only,pct_hybrid,0.0,0.0,0.0,0.0,30
lossy,edge_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
lossy,cloud_only,mean_latency_ms,125.0032096350141,0.15974262798343022,124.94841033219704,125.06090521618742,30
lossy,cloud_only,p95_latency_ms,134.01227815461485,0.12120943376607722,133.9682541271267,134.05448763655662,30
lossy,cloud_only,p99_latency_ms,134.8054680757077,0.06143547890706077,134.7832671424866,134.82659999582697,30
lossy,cloud_only,deadline_miss_rate,1.0,0.0,1.0,1.0,30
lossy,cloud_only,usable_confidence_proxy,0.0,0.0,0.0,0.0,30
lossy,cloud_only,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.7243290816945883,0.7252513425625742,30
lossy,cloud_only,bandwidth_per_1000_frames_kb,35000.0,0.0,35000.0,35000.0,30
lossy,cloud_only,bandwidth_per_frame_kb,35.0,0.0,35.0,35.0,30
lossy,cloud_only,fallback_rate,1.0,0.0,1.0,1.0,30
lossy,cloud_only,reuse_rate,0.0,0.0,0.0,0.0,30
lossy,cloud_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
lossy,cloud_only,remote_attempt_rate,1.0,0.0,1.0,1.0,30
lossy,cloud_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
lossy,cloud_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
lossy,cloud_only,remote_rejected_deadline_rate,0.8026666666666666,0.012160800034178009,0.7983666666666667,0.8069000000000001,30
lossy,cloud_only,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
lossy,cloud_only,remote_failed_loss_rate,0.19733333333333336,0.012160800034178028,0.1931,0.2016333333333333,30
lossy,cloud_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
lossy,cloud_only,pct_local_fast,0.0,0.0,0.0,0.0,30
lossy,cloud_only,pct_edge_accurate,100.0,0.0,100.0,100.0,30
lossy,cloud_only,pct_hybrid,0.0,0.0,0.0,0.0,30
lossy,cloud_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
lossy,dapper,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94841033219709,25.060905216187447,30
lossy,dapper,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96825412712669,34.05448763655662,30
lossy,dapper,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78326714248661,34.826599995826946,30
lossy,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
lossy,dapper,usable_confidence_proxy,0.7405908249005024,0.0021791822011149593,0.7398371863884554,0.7413865873770361,30
lossy,dapper,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.7243290816945883,0.7252513425625742,30
lossy,dapper,bandwidth_per_1000_frames_kb,18126.666666666668,439.9222763118529,17975.0,18280.833333333332,30
lossy,dapper,bandwidth_per_frame_kb,18.12666666666667,0.439922276311853,17.975,18.28083333333333,30
lossy,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
lossy,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
lossy,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
lossy,dapper,remote_attempt_rate,0.7250666666666666,0.017596891052474133,0.7189999999999999,0.7312333333333334,30
lossy,dapper,remote_accept_rate,0.13679093773844395,0.013577245742963,0.1319855693266303,0.14159610786056306,30
lossy,dapper,remote_accepted_per_frame,0.0992,0.010347080214510624,0.09559999999999999,0.1029,30
lossy,dapper,remote_rejected_deadline_rate,0.6753218499411897,0.02119149299989947,0.6675875015850246,0.6824674498874379,30
lossy,dapper,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
lossy,dapper,remote_failed_loss_rate,0.1878872123203663,0.01734266639357781,0.18169369863246687,0.19405866144504985,30
lossy,dapper,mode_switches_per_1000,363.26666666666665,20.082473630667035,356.3325,370.1333333333333,30
lossy,dapper,pct_local_fast,27.493333333333332,1.7596891052474113,26.876666666666665,28.1,30
lossy,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
lossy,dapper,pct_hybrid,72.50666666666667,1.759689105247415,71.9,73.12333333333332,30
lossy,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94841033219709,25.060905216187447,30
lossy,deadline_greedy,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96825412712669,34.05448763655662,30
lossy,deadline_greedy,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78326714248661,34.826599995826946,30
lossy,deadline_greedy,deadline_miss_rate,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,usable_confidence_proxy,0.7247968267120143,0.001322250002252836,0.7243290816945883,0.7252513425625742,30
lossy,deadline_greedy,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.7243290816945883,0.7252513425625742,30
lossy,deadline_greedy,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,fallback_rate,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,reuse_rate,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,remote_attempt_rate,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,remote_accept_rate,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,pct_local_fast,100.0,0.0,100.0,100.0,30
lossy,deadline_greedy,pct_edge_accurate,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,pct_hybrid,0.0,0.0,0.0,0.0,30
lossy,deadline_greedy,pct_degraded_safe,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94841033219709,25.060905216187447,30
lossy,confidence_deadline,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96825412712669,34.05448763655662,30
lossy,confidence_deadline,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78326714248661,34.826599995826946,30
lossy,confidence_deadline,deadline_miss_rate,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,usable_confidence_proxy,0.7247968267120143,0.001322250002252836,0.7243290816945883,0.7252513425625742,30
lossy,confidence_deadline,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.7243290816945883,0.7252513425625742,30
lossy,confidence_deadline,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,fallback_rate,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,reuse_rate,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,remote_attempt_rate,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,remote_accept_rate,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,pct_local_fast,100.0,0.0,100.0,100.0,30
lossy,confidence_deadline,pct_edge_accurate,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,pct_hybrid,0.0,0.0,0.0,0.0,30
lossy,confidence_deadline,pct_degraded_safe,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94841033219709,25.060905216187447,30
lossy,rtt_threshold,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96825412712669,34.05448763655662,30
lossy,rtt_threshold,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78326714248661,34.826599995826946,30
lossy,rtt_threshold,deadline_miss_rate,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,usable_confidence_proxy,0.7247968267120143,0.001322250002252836,0.7243290816945883,0.7252513425625742,30
lossy,rtt_threshold,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.7243290816945883,0.7252513425625742,30
lossy,rtt_threshold,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,fallback_rate,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,reuse_rate,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,remote_attempt_rate,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,remote_accept_rate,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,pct_local_fast,100.0,0.0,100.0,100.0,30
lossy,rtt_threshold,pct_edge_accurate,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,pct_hybrid,0.0,0.0,0.0,0.0,30
lossy,rtt_threshold,pct_degraded_safe,0.0,0.0,0.0,0.0,30
lossy,oracle_feasible,mean_latency_ms,33.70943184442068,0.8663519725563767,33.412735453803855,34.022119461775894,30
lossy,oracle_feasible,p95_latency_ms,96.32680275736992,0.6672307605289065,96.08786420729545,96.56076757193335,30
lossy,oracle_feasible,p99_latency_ms,99.21094849802871,0.21803793061448445,99.13339016714401,99.28786762238468,30
lossy,oracle_feasible,deadline_miss_rate,0.0,0.0,0.0,0.0,30
lossy,oracle_feasible,usable_confidence_proxy,0.7434737048265869,0.0024259067554197747,0.7426253007132612,0.7443549959720428,30
lossy,oracle_feasible,mean_output_confidence,0.7434737048265869,0.0024259067554197747,0.7426253007132612,0.7443549959720428,30
lossy,oracle_feasible,bandwidth_per_1000_frames_kb,3123.3333333333335,312.52126364438806,3015.8333333333335,3235.8333333333335,30
lossy,oracle_feasible,bandwidth_per_frame_kb,3.123333333333333,0.31252126364438804,3.0158333333333336,3.2358333333333333,30
lossy,oracle_feasible,fallback_rate,0.0,0.0,0.0,0.0,30
lossy,oracle_feasible,reuse_rate,0.0,0.0,0.0,0.0,30
lossy,oracle_feasible,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
lossy,oracle_feasible,remote_attempt_rate,0.12493333333333334,0.01250085054577552,0.12063333333333334,0.12943333333333334,30
lossy,oracle_feasible,remote_accept_rate,1.0,0.0,1.0,1.0,30
lossy,oracle_feasible,remote_accepted_per_frame,0.12493333333333334,0.01250085054577552,0.12063333333333334,0.12943333333333334,30
lossy,oracle_feasible,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
lossy,oracle_feasible,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
lossy,oracle_feasible,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
lossy,oracle_feasible,mode_switches_per_1000,213.13333333333333,16.771760611903225,207.4325,219.10083333333333,30
lossy,oracle_feasible,pct_local_fast,87.50666666666666,1.250085054577553,87.05666666666666,87.93666666666667,30
lossy,oracle_feasible,pct_edge_accurate,12.493333333333332,1.2500850545775521,12.063333333333334,12.943333333333333,30
lossy,oracle_feasible,pct_hybrid,0.0,0.0,0.0,0.0,30
lossy,oracle_feasible,pct_degraded_safe,0.0,0.0,0.0,0.0,30
variable,local_only,mean_latency_ms,24.954267881168015,0.19098209259437163,24.889159759235522,25.02236740639424,30
variable,local_only,p95_latency_ms,33.968149024906744,0.1405586387811733,33.91696415295809,34.01719132457602,30
variable,local_only,p99_latency_ms,34.76851135047007,0.06136746205108886,34.7462013076697,34.78855996314495,30
variable,local_only,deadline_miss_rate,0.0,0.0,0.0,0.0,30
variable,local_only,usable_confidence_proxy,0.7253139635038416,0.0015586878317280677,0.72477236895505,0.7258565366898948,30
variable,local_only,mean_output_confidence,0.7253139635038416,0.0015586878317280677,0.72477236895505,0.7258565366898948,30
variable,local_only,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
variable,local_only,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
variable,local_only,fallback_rate,0.0,0.0,0.0,0.0,30
variable,local_only,reuse_rate,0.0,0.0,0.0,0.0,30
variable,local_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
variable,local_only,remote_attempt_rate,0.0,0.0,0.0,0.0,30
variable,local_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
variable,local_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
variable,local_only,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
variable,local_only,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
variable,local_only,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
variable,local_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
variable,local_only,pct_local_fast,100.0,0.0,100.0,100.0,30
variable,local_only,pct_edge_accurate,0.0,0.0,0.0,0.0,30
variable,local_only,pct_hybrid,0.0,0.0,0.0,0.0,30
variable,local_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
variable,edge_only,mean_latency_ms,101.78834639001225,3.9386310961854063,100.38796480269595,103.21001151971963,30
variable,edge_only,p95_latency_ms,133.58563931025864,0.2503107508975509,133.49959953276556,133.67492057454533,30
variable,edge_only,p99_latency_ms,134.68664718736727,0.10248695843146194,134.64872429114206,134.72068539618977,30
variable,edge_only,deadline_miss_rate,0.7400333333333333,0.03943609700675814,0.7261666666666666,0.7542666666666666,30
variable,edge_only,usable_confidence_proxy,0.19477717694989172,0.02867220566693067,0.18434835885644169,0.20478649064938645,30
variable,edge_only,mean_output_confidence,0.7316820879972125,0.0021661360124628016,0.7309012730460691,0.7324372968342028,30
variable,edge_only,bandwidth_per_1000_frames_kb,19550.0,1002.346385169353,19190.833333333332,19905.0,30
variable,edge_only,bandwidth_per_frame_kb,19.550000000000004,1.0023463851693533,19.190833333333334,19.905000000000005,30
variable,edge_only,fallback_rate,0.9580333333333332,0.00847911565547083,0.9549333333333334,0.9609666666666666,30
variable,edge_only,reuse_rate,0.0,0.0,0.0,0.0,30
variable,edge_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
variable,edge_only,remote_attempt_rate,0.7819999999999999,0.04009385540677411,0.7676333333333333,0.7962000000000001,30
variable,edge_only,remote_accept_rate,0.053694758605144007,0.010525070289835119,0.050064213312757205,0.05746166773590455,30
variable,edge_only,remote_accepted_per_frame,0.04196666666666666,0.008479115655470833,0.03903333333333333,0.04506666666666666,30
variable,edge_only,remote_rejected_deadline_rate,0.876334928379903,0.014584200660845929,0.8712123826747861,0.8813809240963039,30
variable,edge_only,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
variable,edge_only,remote_failed_loss_rate,0.06997031301495303,0.010165868779043342,0.06633532964851596,0.0734251209861233,30
variable,edge_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
variable,edge_only,pct_local_fast,0.0,0.0,0.0,0.0,30
variable,edge_only,pct_edge_accurate,100.0,0.0,100.0,100.0,30
variable,edge_only,pct_hybrid,0.0,0.0,0.0,0.0,30
variable,edge_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
variable,cloud_only,mean_latency_ms,103.15426788116801,3.9792301670717984,101.73068976932709,104.56307347981974,30
variable,cloud_only,p95_latency_ms,133.6663704718774,0.23034745460516473,133.58590631894333,133.74796713082046,30
variable,cloud_only,p99_latency_ms,134.71162317962177,0.08756262698262257,134.67939847512704,134.73980417874444,30
variable,cloud_only,deadline_miss_rate,0.7819999999999999,0.04009385540677411,0.7676333333333333,0.7962000000000001,30
variable,cloud_only,usable_confidence_proxy,0.1580399411309307,0.029087738068927515,0.14771281994579885,0.16844637795737602,30
variable,cloud_only,mean_output_confidence,0.7253139635038416,0.0015586878317280677,0.72477236895505,0.7258565366898948,30
variable,cloud_only,bandwidth_per_1000_frames_kb,27370.0,1403.2849392370942,26867.166666666668,27867.0,30
variable,cloud_only,bandwidth_per_frame_kb,27.37,1.4032849392370943,26.86716666666667,27.867,30
variable,cloud_only,fallback_rate,1.0,0.0,1.0,1.0,30
variable,cloud_only,reuse_rate,0.0,0.0,0.0,0.0,30
variable,cloud_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
variable,cloud_only,remote_attempt_rate,0.7819999999999999,0.04009385540677411,0.7676333333333333,0.7962000000000001,30
variable,cloud_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
variable,cloud_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
variable,cloud_only,remote_rejected_deadline_rate,0.9282382668900749,0.011708123029951226,0.9240900079821075,0.9322709538521785,30
variable,cloud_only,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
variable,cloud_only,remote_failed_loss_rate,0.07176173310992494,0.011708123029951225,0.06772904614782128,0.07590999201789243,30
variable,cloud_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
variable,cloud_only,pct_local_fast,0.0,0.0,0.0,0.0,30
variable,cloud_only,pct_edge_accurate,100.0,0.0,100.0,100.0,30
variable,cloud_only,pct_hybrid,0.0,0.0,0.0,0.0,30
variable,cloud_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
variable,dapper,mean_latency_ms,20.905161109397675,0.7368320428921273,20.64777837722676,21.16901104109144,30
variable,dapper,p95_latency_ms,33.74407704498113,0.2126750836043015,33.66991459060688,33.819528499197034,30
variable,dapper,p99_latency_ms,34.714468841675405,0.09257023559024172,34.6803280119007,34.74421079028374,30
variable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
variable,dapper,usable_confidence_proxy,0.731537829380306,0.002505299049290559,0.7306375575355787,0.7323912626304034,30
variable,dapper,mean_output_confidence,0.7256041346457223,0.001953260708744225,0.7249257733993713,0.7262837904782429,30
variable,dapper,bandwidth_per_1000_frames_kb,5777.5,618.9308774285564,5557.5,5997.5,30
variable,dapper,bandwidth_per_frame_kb,5.7775,0.6189308774285565,5.557500000000002,5.9975000000000005,30
variable,dapper,fallback_rate,0.21943333333333334,0.040132266950356946,0.2052325,0.2338,30
variable,dapper,reuse_rate,0.16830000000000003,0.030488154850808802,0.15746666666666667,0.17919999999999997,30
variable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
variable,dapper,remote_attempt_rate,0.2311,0.02475723509714226,0.22230000000000005,0.23989999999999997,30
variable,dapper,remote_accept_rate,0.1593225904647559,0.030227815733317422,0.1485875090503525,0.16975583920517912,30
variable,dapper,remote_accepted_per_frame,0.03679999999999999,0.008243701880202556,0.03396666666666667,0.03976749999999998,30
variable,dapper,remote_rejected_deadline_rate,0.7687412516943987,0.03144991902511748,0.7575608848261716,0.7795944846253311,30
variable,dapper,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
variable,dapper,remote_failed_loss_rate,0.07193615784084549,0.016135950496985536,0.06638617017732289,0.07767122084932847,30
variable,dapper,mode_switches_per_1000,315.43333333333334,16.716053265696694,309.76666666666665,321.46666666666664,30
variable,dapper,pct_local_fast,60.05999999999999,2.943326759602662,59.01991666666667,61.103416666666675,30
variable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
variable,dapper,pct_hybrid,23.11,2.475723509714226,22.230000000000008,23.990000000000002,30
variable,dapper,pct_degraded_safe,16.83,3.0488154850808806,15.74666666666667,17.919999999999998,30
variable,deadline_greedy,mean_latency_ms,24.954267881168015,0.19098209259437163,24.889159759235522,25.02236740639424,30
variable,deadline_greedy,p95_latency_ms,33.968149024906744,0.1405586387811733,33.91696415295809,34.01719132457602,30
variable,deadline_greedy,p99_latency_ms,34.76851135047007,0.06136746205108886,34.7462013076697,34.78855996314495,30
variable,deadline_greedy,deadline_miss_rate,0.0,0.0,0.0,0.0,30
