profile,policy,bandwidth_per_1000_frames_kb__ci_hi,bandwidth_per_frame_kb__ci_hi,deadline_miss_rate__ci_hi,fallback_rate__ci_hi,mean_latency_ms__ci_hi,mean_output_confidence__ci_hi,mode_switches_per_1000__ci_hi,p95_latency_ms__ci_hi,p99_latency_ms__ci_hi,pct_degraded_safe__ci_hi,pct_edge_accurate__ci_hi,pct_hybrid__ci_hi,pct_local_fast__ci_hi,remote_accept_rate__ci_hi,remote_accepted_per_frame__ci_hi,remote_attempt_rate__ci_hi,remote_failed_loss_rate__ci_hi,remote_rejected_deadline_rate__ci_hi,remote_rejected_freshness_rate__ci_hi,reuse_rate__ci_hi,stale_acceptance_rate__ci_hi,usable_confidence_proxy__ci_hi,bandwidth_per_1000_frames_kb__ci_lo,bandwidth_per_frame_kb__ci_lo,deadline_miss_rate__ci_lo,fallback_rate__ci_lo,mean_latency_ms__ci_lo,mean_output_confidence__ci_lo,mode_switches_per_1000__ci_lo,p95_latency_ms__ci_lo,p99_latency_ms__ci_lo,pct_degraded_safe__ci_lo,pct_edge_accurate__ci_lo,pct_hybrid__ci_lo,pct_local_fast__ci_lo,remote_accept_rate__ci_lo,remote_accepted_per_frame__ci_lo,remote_attempt_rate__ci_lo,remote_failed_loss_rate__ci_lo,remote_rejected_deadline_rate__ci_lo,remote_rejected_freshness_rate__ci_lo,reuse_rate__ci_lo,stale_acceptance_rate__ci_lo,usable_confidence_proxy__ci_lo,bandwidth_per_1000_frames_kb__mean,bandwidth_per_frame_kb__mean,deadline_miss_rate__mean,fallback_rate__mean,mean_latency_ms__mean,mean_output_confidence__mean,mode_switches_per_1000__mean,p95_latency_ms__mean,p99_latency_ms__mean,pct_degraded_safe__mean,pct_edge_accurate__mean,pct_hybrid__mean,pct_local_fast__mean,remote_accept_rate__mean,remote_accepted_per_frame__mean,remote_attempt_rate__mean,remote_failed_loss_rate__mean,remote_rejected_deadline_rate__mean,remote_rejected_freshness_rate__mean,reuse_rate__mean,stale_acceptance_rate__mean,usable_confidence_proxy__mean,bandwidth_per_1000_frames_kb__std,bandwidth_per_frame_kb__std,deadline_miss_rate__std,fallback_rate__std,mean_latency_ms__std,mean_output_confidence__std,mode_switches_per_1000__std,p95_latency_ms__std,p99_latency_ms__std,pct_degraded_safe__std,pct_edge_accurate__std,pct_hybrid__std,pct_local_fast__std,remote_accept_rate__std,remote_accepted_per_frame__std,remote_attempt_rate__std,remote_failed_loss_rate__std,remote_rejected_deadline_rate__std,remote_rejected_freshness_rate__std,reuse_rate__std,stale_acceptance_rate__std,usable_confidence_proxy__std
outage,edge_only,3831.6666666666665,3.8316666666666657,0.15326666666666666,1.0,40.33059282035746,0.7254164481558691,0.0,128.44310799887478,133.7251359746709,0.0,100.0,0.0,0.0,0.0,0.0,0.15326666666666666,0.3631184707893372,0.6585837626915511,0.0,0.0,0.0,0.6232440517520567,3515.8333333333335,3.515833333333334,0.14063333333333336,1.0,39.06650689927071,0.7244492443659767,0.0,127.70553940054009,133.3767322220303,0.0,100.0,0.0,0.0,0.0,0.0,0.14063333333333336,0.341416237308449,0.6368815292106624,0.0,0.0,0.0,0.6139892776727712,3670.0,3.6700000000000004,0.1468,1.0,39.690062503109026,0.7249467226228217,0.0,128.07706649270384,133.55336169996855,0.0,100.0,0.0,0.0,0.0,0.0,0.1468,0.3521541736660107,0.6478458263339892,0.0,0.0,0.0,0.6187231720593105,447.9070100536186,0.44790701005361866,0.017916280402144744,0.0,1.7936904661708621,0.0013696023696029161,0.0,1.0513613154171975,0.4945316161528973,0.0,0.0,0.0,0.0,0.0,0.0,0.017916280402144744,0.030744298729784847,0.030744298729784847,0.0,0.0,0.0,0.013185832525004102
outage,local_only,0.0,0.0,0.0,0.0,25.069265526914986,0.7254164481558691,0.0,34.06642381717916,34.804889127165445,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254164481558691,0.0,0.0,0.0,0.0,24.95106672715531,0.7244492443659767,0.0,33.95612468699971,34.750279067861925,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244492443659767,0.0,0.0,0.0,0.0,25.010062503109022,0.7249467226228217,0.0,34.0121154317442,34.777699557235714,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249467226228217,0.0,0.0,0.0,0.0,0.1685788631806354,0.0013696023696029161,0.0,0.15795577821290474,0.07705312091530245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013696023696029161
outage,oracle_feasible,0.0,0.0,0.0,0.0,25.069265526914986,0.7254164481558691,0.0,34.06642381717916,34.804889127165445,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254164481558691,0.0,0.0,0.0,0.0,24.95106672715531,0.7244492443659767,0.0,33.95612468699971,34.750279067861925,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244492443659767,0.0,0.0,0.0,0.0,25.010062503109022,0.7249467226228217,0.0,34.0121154317442,34.777699557235714,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249467226228217,0.0,0.0,0.0,0.0,0.1685788631806354,0.0013696023696029161,0.0,0.15795577821290474,0.07705312091530245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013696023696029161
outage,rtt_threshold,0.0,0.0,0.0,0.0,25.069265526914986,0.7254164481558691,0.0,34.06642381717916,34.804889127165445,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254164481558691,0.0,0.0,0.0,0.0,24.95106672715531,0.7244492443659767,0.0,33.95612468699971,34.750279067861925,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244492443659767,0.0,0.0,0.0,0.0,25.010062503109022,0.7249467226228217,0.0,34.0121154317442,34.777699557235714,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249467226228217,0.0,0.0,0.0,0.0,0.1685788631806354,0.0013696023696029161,0.0,0.15795577821290474,0.07705312091530245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013696023696029161
stable,cloud_only,35000.0,35.0,1.0,1.0,125.0930519744073,0.7255141489616964,0.0,134.0356777088909,134.80671039717902,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.010566666666666669,0.9918999999999999,0.0,0.0,0.0,0.0,35000.0,35.0,1.0,1.0,124.95304205486048,0.7244497389647496,0.0,133.93373326836627,134.76064921767133,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.008100000000000001,0.9894333333333332,0.0,0.0,0.0,0.0,35000.0,35.0,1.0,1.0,125.02027748999065,0.7249667322554326,0.0,133.9842651103547,134.7840136717792,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.009333333333333334,0.9906666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19474756789946737,0.0015304909747104968,0.0,0.14612908292769947,0.06560311317343609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003546084128116275,0.003546084128116278,0.0,0.0,0.0,0.0
stable,confidence_deadline,0.0,0.0,0.0,0.0,25.093051974407306,0.7255141489616964,0.0,34.03567770889089,34.80671039717899,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255141489616964,0.0,0.0,0.0,0.0,24.95304205486045,0.7244497389647496,0.0,33.933733268366254,34.76064921767133,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244497389647496,0.0,0.0,0.0,0.0,25.02027748999063,0.7249667322554326,0.0,33.984265110354684,34.78401367177919,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249667322554326,0.0,0.0,0.0,0.0,0.19474756789946776,0.0015304909747104968,0.0,0.14612908292769589,0.06560311317343774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015304909747104968
stable,dapper,21735.833333333332,21.735833333333336,0.0,0.0,25.093051974407306,0.7255141489616964,241.96666666666667,34.03567770889089,34.80671039717899,0.0,0.0,86.94333333333334,14.003333333333332,0.5185906071980788,0.4487666666666667,0.8694333333333334,0.01232750572620223,0.483496587502173,0.0,0.0,0.0,0.7970417324338718,21499.166666666668,21.499166666666664,0.0,0.0,24.95304205486045,0.7244497389647496,225.2,33.933733268366254,34.76064921767133,0.0,0.0,85.99666666666666,13.056666666666667,0.5048710537106218,0.43670000000000003,0.8599666666666667,0.01001984067376133,0.4705699267645198,0.0,0.0,0.0,0.7949080850073025,21621.666666666668,21.621666666666666,0.0,0.0,25.02027748999063,0.7249667322554326,233.3,33.984265110354684,34.78401367177919,0.0,0.0,86.48666666666666,13.513333333333334,0.5119299636219802,0.4427,0.8648666666666667,0.011160401044939667,0.47690963533308023,0.0,0.0,0.0,0.7959976928158301,335.8425671130112,0.33584256711301114,0.0,0.0,0.19474756789946776,0.0015304909747104968,23.550605819867112,0.14612908292769589,0.06560311317343774,0.0,0.0,1.3433702684520459,1.3433702684520452,0.019710509684781493,0.01712862093609448,0.013433702684520463,0.0032782175425864904,0.018550469460783117,0.0,0.0,0.0,0.0030581965746421004
stable,deadline_greedy,0.0,0.0,0.0,0.0,25.093051974407306,0.7255141489616964,0.0,34.03567770889089,34.80671039717899,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255141489616964,0.0,0.0,0.0,0.0,24.95304205486045,0.7244497389647496,0.0,33.933733268366254,34.76064921767133,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244497389647496,0.0,0.0,0.0,0.0,25.02027748999063,0.7249667322554326,0.0,33.984265110354684,34.78401367177919,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249667322554326,0.0,0.0,0.0,0.0,0.19474756789946776,0.0015304909747104968,0.0,0.14612908292769589,0.06560311317343774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015304909747104968
stable,edge_only,25000.0,25.0,0.4938333333333333,0.4938333333333333,105.86772329786375,0.8029416194333966,0.0,132.92298990880607,134.6085244456618,0.0,100.0,0.0,0.0,0.5182666666666668,0.5182666666666668,1.0,0.01206666666666667,0.4823,0.0,0.0,0.0,0.4535359178719119,25000.0,25.0,0.48173333333333335,0.48173333333333335,105.36432582422277,0.8006917984108397,0.0,132.70758132085106,134.50663703610584,0.0,100.0,0.0,0.0,0.5061666666666667,0.5061666666666667,1.0,0.010100000000000001,0.47103333333333336,0.0,0.0,0.0,0.44289248006541576,25000.0,25.0,0.48766666666666664,0.48766666666666664,105.61111912563356,0.8018397604921572,0.0,132.81733139293937,134.5574969014746,0.0,100.0,0.0,0.0,0.5123333333333334,0.5123333333333334,1.0,0.011066666666666669,0.4766,0.0,0.0,0.0,0.4483087878864294,0.0,0.0,0.017307230566588564,0.017307230566588564,0.7172371856629703,0.003217967031190964,0.0,0.30593015833849796,0.14450161643231713,0.0,0.0,0.0,0.0,0.017307230566588578,0.017307230566588578,0.0,0.0027784060592154374,0.01613007471603363,0.0,0.0,0.0,0.015200156779463628
stable,local_only,0.0,0.0,0.0,0.0,25.093051974407306,0.7255141489616964,0.0,34.03567770889089,34.80671039717899,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255141489616964,0.0,0.0,0.0,0.0,24.95304205486045,0.7244497389647496,0.0,33.933733268366254,34.76064921767133,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244497389647496,0.0,0.0,0.0,0.0,25.02027748999063,0.7249667322554326,0.0,33.984265110354684,34.78401367177919,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249667322554326,0.0,0.0,0.0,0.0,0.19474756789946776,0.0015304909747104968,0.0,0.14612908292769589,0.06560311317343774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015304909747104968
stable,oracle_feasible,12956.666666666666,12.956666666666667,0.0,0.0,57.215152433396945,0.8029416194333966,498.8333333333333,97.63625027953763,99.54633220273085,0.0,51.826666666666675,0.0,49.38333333333333,1.0,0.5182666666666668,0.5182666666666668,0.0,0.0,0.0,0.0,0.0,0.8029416194333966,12654.166666666666,12.654166666666667,0.0,0.0,56.45809670243425,0.8006917984108397,488.1,97.42176132608394,99.4581041826433,0.0,50.61666666666667,0.0,48.17333333333333,1.0,0.5061666666666667,0.5061666666666667,0.0,0.0,0.0,0.0,0.0,0.8006917984108397,12808.333333333334,12.808333333333334,0.0,0.0,56.844452458966884,0.8018397604921572,493.3,97.53004413558443,99.50507143434609,0.0,51.233333333333334,0.0,48.766666666666666,1.0,0.5123333333333334,0.5123333333333334,0.0,0.0,0.0,0.0,0.0,0.8018397604921572,432.68076416471405,0.4326807641647141,0.0,0.0,1.0822797819502115,0.003217967031190964,14.943918149373424,0.3102627822443879,0.12392426016749884,0.0,1.7307230566588578,0.0,1.7307230566588565,0.0,0.017307230566588578,0.017307230566588578,0.0,0.0,0.0,0.0,0.0,0.003217967031190964
stable,rtt_threshold,0.0,0.0,0.0,0.0,25.093051974407306,0.7255141489616964,0.0,34.03567770889089,34.80671039717899,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255141489616964,0.0,0.0,0.0,0.0,24.95304205486045,0.7244497389647496,0.0,33.933733268366254,34.76064921767133,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244497389647496,0.0,0.0,0.0,0.0,25.02027748999063,0.7249667322554326,0.0,33.984265110354684,34.78401367177919,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249667322554326,0.0,0.0,0.0,0.0,0.19474756789946776,0.0015304909747104968,0.0,0.14612908292769589,0.06560311317343774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015304909747104968
variable,cloud_only,27867.0,27.867,0.7962000000000001,1.0,104.56307347981974,0.7258565366898948,0.0,133.74796713082046,134.73980417874444,0.0,100.0,0.0,0.0,0.0,0.0,0.7962000000000001,0.07590999201789243,0.9322709538521785,0.0,0.0,0.0,0.16844637795737602,26867.166666666668,26.86716666666667,0.7676333333333333,1.0,101.73068976932709,0.72477236895505,0.0,133.58590631894333,134.67939847512704,0.0,100.0,0.0,0.0,0.0,0.0,0.7676333333333333,0.06772904614782128,0.9240900079821075,0.0,0.0,0.0,0.14771281994579885,27370.0,27.37,0.7819999999999999,1.0,103.15426788116801,0.7253139635038416,0.0,133.6663704718774,134.71162317962177,0.0,100.0,0.0,0.0,0.0,0.0,0.7819999999999999,0.07176173310992494,0.9282382668900749,0.0,0.0,0.0,0.1580399411309307,1403.2849392370942,1.4032849392370943,0.04009385540677411,0.0,3.9792301670717984,0.0015586878317280677,0.0,0.23034745460516473,0.08756262698262257,0.0,0.0,0.0,0.0,0.0,0.0,0.04009385540677411,0.011708123029951225,0.011708123029951226,0.0,0.0,0.0,0.029087738068927515
variable,confidence_deadline,0.0,0.0,0.0,0.0,25.02236740639424,0.7258565366898948,0.0,34.01719132457602,34.78855996314495,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258565366898948,0.0,0.0,0.0,0.0,24.889159759235522,0.72477236895505,0.0,33.91696415295809,34.7462013076697,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72477236895505,0.0,0.0,0.0,0.0,24.954267881168015,0.7253139635038416,0.0,33.968149024906744,34.76851135047007,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7253139635038416,0.0,0.0,0.0,0.0,0.19098209259437163,0.0015586878317280677,0.0,0.1405586387811733,0.06136746205108886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015586878317280677
variable,dapper,5997.5,5.9975000000000005,0.0,0.2338,21.16901104109144,0.7262837904782429,321.46666666666664,33.819528499197034,34.74421079028374,17.919999999999998,0.0,23.990000000000002,61.103416666666675,0.16975583920517912,0.03976749999999998,0.23989999999999997,0.07767122084932847,0.7795944846253311,0.0,0.17919999999999997,0.0,0.7323912626304034,5557.5,5.557500000000002,0.0,0.2052325,20.64777837722676,0.7249257733993713,309.76666666666665,33.66991459060688,34.6803280119007,15.74666666666667,0.0,22.230000000000008,59.01991666666667,0.1485875090503525,0.03396666666666667,0.22230000000000005,0.06638617017732289,0.7575608848261716,0.0,0.15746666666666667,0.0,0.7306375575355787,5777.5,5.7775,0.0,0.21943333333333334,20.905161109397675,0.7256041346457223,315.43333333333334,33.74407704498113,34.714468841675405,16.83,0.0,23.11,60.05999999999999,0.1593225904647559,0.03679999999999999,0.2311,0.07193615784084549,0.7687412516943987,0.0,0.16830000000000003,0.0,0.731537829380306,618.9308774285564,0.6189308774285565,0.0,0.040132266950356946,0.7368320428921273,0.001953260708744225,16.716053265696694,0.2126750836043015,0.09257023559024172,3.0488154850808806,0.0,2.475723509714226,2.943326759602662,0.030227815733317422,0.008243701880202556,0.02475723509714226,0.016135950496985536,0.03144991902511748,0.0,0.030488154850808802,0.0,0.002505299049290559
variable,deadline_greedy,0.0,0.0,0.0,0.0,25.02236740639424,0.7258565366898948,0.0,34.01719132457602,34.78855996314495,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258565366898948,0.0,0.0,0.0,0.0,24.889159759235522,0.72477236895505,0.0,33.91696415295809,34.7462013076697,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72477236895505,0.0,0.0,0.0,0.0,24.954267881168015,0.7253139635038416,0.0,33.968149024906744,34.76851135047007,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7253139635038416,0.0,0.0,0.0,0.0,0.19098209259437163,0.0015586878317280677,0.0,0.1405586387811733,0.06136746205108886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015586878317280677
variable,edge_only,19905.0,19.905000000000005,0.7542666666666666,0.9609666666666666,103.21001151971963,0.7324372968342028,0.0,133.67492057454533,134.72068539618977,0.0,100.0,0.0,0.0,0.05746166773590455,0.04506666666666666,0.7962000000000001,0.0734251209861233,0.8813809240963039,0.0,0.0,0.0,0.20478649064938645,19190.833333333332,19.190833333333334,0.7261666666666666,0.9549333333333334,100.38796480269595,0.7309012730460691,0.0,133.49959953276556,134.64872429114206,0.0,100.0,0.0,0.0,0.050064213312757205,0.03903333333333333,0.7676333333333333,0.06633532964851596,0.8712123826747861,0.0,0.0,0.0,0.18434835885644169,19550.0,19.550000000000004,0.7400333333333333,0.9580333333333332,101.78834639001225,0.7316820879972125,0.0,133.58563931025864,134.68664718736727,0.0,100.0,0.0,0.0,0.053694758605144007,0.04196666666666666,0.7819999999999999,0.06997031301495303,0.876334928379903,0.0,0.0,0.0,0.19477717694989172,1002.346385169353,1.0023463851693533,0.03943609700675814,0.00847911565547083,3.9386310961854063,0.0021661360124628016,0.0,0.2503107508975509,0.10248695843146194,0.0,0.0,0.0,0.0,0.010525070289835119,0.008479115655470833,0.04009385540677411,0.010165868779043342,0.014584200660845929,0.0,0.0,0.0,0.02867220566693067
variable,local_only,0.0,0.0,0.0,0.0,25.02236740639424,0.7258565366898948,0.0,34.01719132457602,34.78855996314495,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258565366898948,0.0,0.0,0.0,0.0,24.889159759235522,0.72477236895505,0.0,33.91696415295809,34.7462013076697,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72477236895505,0.0,0.0,0.0,0.0,24.954267881168015,0.7253139635038416,0.0,33.968149024906744,34.76851135047007,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7253139635038416,0.0,0.0,0.0,0.0,0.19098209259437163,0.0015586878317280677,0.0,0.1405586387811733,0.06136746205108886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015586878317280677
variable,oracle_feasible,1126.6666666666667,1.1266666666666665,0.0,0.0,27.973319302675737,0.7324372968342028,74.56666666666666,48.29101852015832,97.50340284868868,0.0,4.506666666666666,0.0,96.09666666666665,1.0,0.04506666666666666,0.04506666666666666,0.0,0.0,0.0,0.0,0.0,0.7324372968342028,975.8333333333334,0.9758333333333334,0.0,0.0,27.602238512154234,0.7309012730460691,65.5325,36.35138660729276,96.79562542589107,0.0,3.9033333333333338,0.0,95.49333333333334,1.0,0.03903333333333333,0.03903333333333333,0.0,0.0,0.0,0.0,0.0,0.7309012730460691,1049.1666666666667,1.0491666666666668,0.0,0.0,27.785013056678896,0.7316820879972125,69.86666666666666,42.028649291541704,97.16063731413773,0.0,4.196666666666667,0.0,95.80333333333333,1.0,0.04196666666666666,0.04196666666666666,0.0,0.0,0.0,0.0,0.0,0.7316820879972125,211.9778913867708,0.21197789138677084,0.0,0.0,0.5284492541005652,0.0021661360124628016,12.888736952466873,16.73368244864834,1.0066400837590679,0.0,0.8479115655470834,0.0,0.8479115655470832,0.0,0.008479115655470833,0.008479115655470833,0.0,0.0,0.0,0.0,0.0,0.0021661360124628016
variable,rtt_threshold,26.666666666666668,0.026666666666666672,0.00043333333333333337,0.00043333333333333337,25.073075611150312,0.7259692573700751,1.6,34.03423481316501,34.80017279891388,0.0,0.10666666666666669,0.0,99.95666666666668,0.48333333333333334,0.0007666666666666669,0.001066666666666667,0.05,0.24444444444444444,0.0,0.0,0.0,0.7258298102785767,10.833333333333334,0.010833333333333334,6.666666666666667e-05,6.666666666666667e-05,24.938977343821012,0.7248436635143635,0.6666666666666666,33.937342050311706,34.75851754943657,0.0,0.043333333333333335,0.0,99.89333333333335,0.16666666666666666,0.0002666666666666667,0.00043333333333333337,0.0,0.03333333333333333,0.0,0.0,0.0,0.7246502872406136,18.333333333333332,0.018333333333333333,0.00023333333333333333,0.00023333333333333333,25.004945392746876,0.7254046937630475,1.1333333333333333,33.986695938437485,34.78130098298774,0.0,0.07333333333333333,0.0,99.92666666666668,0.3222222222222222,0.0005,0.0007333333333333333,0.016666666666666666,0.12777777777777777,0.0,0.0,0.0,0.7252399815638955,22.679678482993406,0.022679678482993407,0.000504006932993731,0.000504006932993731,0.19164603718604595,0.001612361510553975,1.3578211078487255,0.1373435794736967,0.06030290078866963,0.0,0.09071871393197363,0.0,0.0907187139319738,0.44835444836260846,0.0007310832774866962,0.0009071871393197364,0.09128709291752767,0.31465889009158055,0.0,0.0,0.0,0.001677698933646823
