frame_id,timestamp,run_mode,profile,selected_mode,rtt_ms,packet_loss,edge_load,edge_available,deadline_ms,latency_ms,deadline_met,confidence,stale_output,fallback_used,bandwidth_kb,risk_score,decision_reason,source,detections
10,333.3333333333333,local_only,variable,local_fast,43.216971515393595,0.05835358012244786,0.5136188736984963,True,100.0,26.391312211247197,True,0.6582653461199903,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
11,366.66666666666663,local_only,variable,local_fast,47.54811032643015,0.08525000361409334,0.5131310544465439,True,100.0,30.314931677794018,True,0.6764316465076791,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
12,399.99999999999994,local_only,variable,local_fast,48.993257458134465,0.07505958947707472,0.5168177258156206,True,100.0,25.831587790511726,True,0.782428327963433,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
13,433.33333333333326,local_only,variable,local_fast,45.93873244894246,0.061768478549876084,0.5070654021700631,True,100.0,28.677850642128803,True,0.7136558027983658,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
14,466.6666666666666,local_only,variable,local_fast,62.85399648222088,0.05484795547536825,0.5153351052819654,True,100.0,34.90664465182709,True,0.7066675489832991,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
15,499.9999999999999,local_only,variable,local_fast,55.481504722703974,0.07284817863933761,0.5181303075391651,True,100.0,25.531855447932752,True,0.7328557640687721,False,False,0.0,0.0,fixed_baseline:local_fast,local,4
16,533.3333333333333,local_only,variable,local_fast,62.167199275491996,0.06389731123565234,0.5098807281046864,True,100.0,17.991398964153372,True,0.7123038639767216,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
17,566.6666666666666,local_only,variable,local_fast,56.50834408158744,0.04767548934158637,0.4965717103437144,True,100.0,29.272289025213432,True,0.6934257789394426,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
18,600.0,local_only,variable,local_fast,59.776028669675725,0.0724924503812349,0.5041622218156492,True,100.0,33.448552064973555,True,0.6685784225298004,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
19,633.3333333333334,local_only,variable,local_fast,58.50788682507851,0.0809478318944284,0.5002363120553169,True,100.0,31.645671946717428,True,0.7832091425370207,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
20,666.6666666666667,local_only,variable,local_fast,49.005298396355116,0.06364655768511125,0.49637167070427024,True,100.0,23.487325631643557,True,0.71378040101703,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
21,700.0000000000001,local_only,variable,local_fast,54.41691992569719,0.061785459046452336,0.4972222777506931,True,100.0,16.053883420170038,True,0.7403403573762313,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
22,733.3333333333335,local_only,variable,local_fast,57.780421296302436,0.08164423940702377,0.4967929673554603,True,100.0,17.570637463396054,True,0.6926152592171925,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
23,766.6666666666669,local_only,variable,local_fast,54.60925369289451,0.04047164740573448,0.4829632491601374,True,100.0,18.3962193836682,True,0.7136591709674737,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
24,800.0000000000002,local_only,variable,local_fast,42.755385895210594,0.07699604896766014,0.4773158087745093,True,100.0,24.452726163791578,True,0.6900979465104707,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
25,833.3333333333336,local_only,variable,local_fast,58.5706672534011,0.06376538050642505,0.48922780270427835,True,100.0,18.191870030918146,True,0.6827085416372382,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
26,866.666666666667,local_only,variable,local_fast,53.84237271977065,0.053374614039064835,0.4879919114044171,True,100.0,30.18645898354463,True,0.7947842405358383,False,False,0.0,0.0,fixed_baseline:local_fast,local,6
27,900.0000000000003,local_only,variable,local_fast,34.55279646031979,0.07760241376205251,0.4927708851468565,True,100.0,28.261011998904284,True,0.7555331416180754,False,False,0.0,0.0,fixed_baseline:local_fast,local,4
28,933.3333333333337,local_only,variable,local_fast,24.00335005114508,0.07126226638499272,0.4889217810268472,True,100.0,25.458432230641236,True,0.6727970125255338,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
29,966.6666666666671,local_only,variable,local_fast,32.03179256379771,0.09803113059811602,0.48874386854674756,True,100.0,17.19938734293811,True,0.7166786124105915,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
