frame_id,timestamp,run_mode,profile,selected_mode,rtt_ms,packet_loss,edge_load,edge_available,deadline_ms,latency_ms,deadline_met,confidence,stale_output,fallback_used,bandwidth_kb,risk_score,decision_reason,source,detections
102,3400.000000000004,edge_only,variable,edge_accurate,45.71617244821289,0.057668217899777066,0.49964244482334613,True,100.0,110.65104265937823,False,0.8378910979010943,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,2
103,3433.3333333333376,edge_only,variable,edge_accurate,55.61686970563191,0.06310952948606999,0.5049256284159981,True,100.0,154.43516738910105,False,0.926244661336895,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,6
104,3466.666666666671,edge_only,variable,edge_accurate,52.69761603699697,0.08451658323542129,0.4840098990222569,True,100.0,138.85965088004187,False,0.8954125839740532,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,1
105,3500.0000000000045,edge_only,variable,edge_accurate,36.32538455274826,0.02916171790265467,0.48042527481625374,True,100.0,139.02927215285146,False,0.8939008529822526,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,8
106,3533.333333333338,edge_only,variable,edge_accurate,37.43648648990675,0.07346132643398241,0.49523239482011094,True,100.0,127.68745429738598,False,0.8035997717046242,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,0
107,3566.6666666666715,edge_only,variable,edge_accurate,40.47959222831026,0.09368775306746446,0.49710718244042984,True,100.0,96.9183789441889,True,0.9020592523520452,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,3
108,3600.000000000005,edge_only,variable,edge_accurate,37.09451086173046,0.04409061103011222,0.4888044074150074,True,100.0,96.06173871490134,True,0.831626280996652,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,1
109,3633.3333333333385,edge_only,variable,edge_accurate,49.40380030668664,0.10011347204540473,0.4772217107782356,True,100.0,126.78536114722326,False,0.8071492991355954,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,3
110,3666.666666666672,edge_only,variable,edge_accurate,38.65694885352653,0.07830719904810604,0.48046650211571124,True,100.0,134.130775644035,False,0.9309421631075072,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,2
111,3700.0000000000055,edge_only,variable,edge_accurate,51.80698260893765,0.05941248752584721,0.47903419930883345,True,100.0,128.3073248665202,False,0.8750455979444529,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,1
112,3733.333333333339,edge_only,variable,edge_accurate,44.394913421037025,0.07748808271216107,0.48133491603770273,True,100.0,115.48245495005145,False,0.9279577221557811,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,7
113,3766.6666666666724,edge_only,variable,edge_accurate,49.87661886097878,0.09311157897174294,0.4816400713215184,True,100.0,121.75671172527348,False,0.8734146137180454,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,0
114,3800.000000000006,edge_only,variable,edge_accurate,61.11946857669096,0.06419895698829806,0.49645798150298853,True,100.0,148.14811495068858,False,0.8622526229352974,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,2
115,3833.3333333333394,edge_only,variable,edge_accurate,56.40668393654855,0.07610357814581017,0.5166765108036538,True,100.0,152.37324002265697,False,0.8020957916880601,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,5
116,3866.666666666673,edge_only,variable,edge_accurate,55.21318067447816,0.07280333538304883,0.524103610217587,True,100.0,149.33568274444934,False,0.8568556142899344,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,2
117,3900.0000000000064,edge_only,variable,edge_accurate,57.14646538462638,0.06954740016080752,0.5224219702886451,True,100.0,114.02760566684682,False,0.8012150040841253,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,1
118,3933.33333333334,edge_only,variable,edge_accurate,38.31206708949429,0.0337227898701524,0.50676373510102,True,100.0,103.02634081039149,False,0.8802782080829037,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,4
119,3966.6666666666733,edge_only,variable,edge_accurate,38.739935302834006,0.10390154534251655,0.5164709217798891,True,100.0,116.28871229167439,False,0.8418187544744774,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,0
120,4000.000000000007,edge_only,variable,edge_accurate,45.76889346271885,0.06287613086386931,0.5103330990435103,True,100.0,126.43662859498683,False,0.8310201103833191,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,0
121,4033.3333333333403,edge_only,variable,edge_accurate,53.53952215214482,0.06406297653202973,0.5189049945621519,True,100.0,160.36749302353854,False,0.8459280572912882,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,4
122,4066.666666666674,edge_only,variable,edge_accurate,52.54422566130519,0.11545929021542709,0.5173547930759743,True,100.0,136.2590604722156,False,0.8394439427873805,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,1
123,4100.000000000007,edge_only,variable,edge_accurate,52.74191983373232,0.08016359916827145,0.5133160025168526,True,100.0,147.09610018735884,False,0.8794545261798553,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,3
124,4133.33333333334,edge_only,variable,edge_accurate,43.73477871799571,0.07753027378175718,0.5021374301216244,True,100.0,141.39805382277808,False,0.9317076035572107,False,False,25.0,0.0,fixed_baseline:edge_accurate,edge,0
