variant,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000
dapper_no_confidence_gate,variable,104,100.0,1000,21.518439904160722,33.92297556550541,34.71580596411837,34.944614204784195,24.553346270316514,0.0,0.727405744674525,0.733810413643097,6575.0,6.575,6575.0,0.187,0.143,0.0,0.263,0.9277566539923955,0.17110266159695817,0.045,0.7566539923954373,0.0,0.07224334600760456,0.0,59.4,0.0,26.3,14.299999999999999,274,274.0
dapper_no_confidence_gate,variable,105,100.0,1000,20.409246302565197,33.52133876628223,34.7773651787171,34.98077376103997,23.64043185604027,0.0,0.726150768098847,0.7334298152216023,6975.0,6.975,6975.0,0.238,0.184,0.0,0.279,0.9498207885304659,0.16845878136200718,0.047,0.7813620071684588,0.0,0.05017921146953405,0.0,53.7,0.0,27.900000000000002,18.4,317,317.0
dapper_no_confidence_gate,variable,106,100.0,1000,21.59372391817589,33.5305156645498,34.67586933903363,34.993851868805095,24.709254187620758,0.0,0.7255234671581106,0.7326713537540173,6425.0,6.425,6425.0,0.175,0.136,0.0,0.257,0.9377431906614786,0.1828793774319066,0.047,0.754863813229572,0.0,0.0622568093385214,0.0,60.699999999999996,0.0,25.7,13.600000000000001,278,278.0
dapper_no_confidence_gate,variable,107,100.0,1000,20.056441701403287,33.56666120695883,34.6268453225655,34.98148819897819,22.699893165970924,0.0,0.7240116849833446,0.7298894811028727,5725.0,5.725,5725.0,0.261,0.201,0.0,0.229,0.925764192139738,0.1703056768558952,0.039,0.7554585152838428,0.0,0.07423580786026202,0.0,56.99999999999999,0.0,22.900000000000002,20.1,294,294.0
dapper_no_confidence_gate,variable,108,100.0,1000,20.480881005394448,33.99159903353784,34.77692101060002,34.94872090187498,23.77741969344845,0.0,0.7260048286422379,0.7336005259694649,6900.0,6.9,6900.0,0.26,0.196,0.0,0.276,0.927536231884058,0.17753623188405798,0.049,0.75,0.0,0.07246376811594203,0.0,52.800000000000004,0.0,27.6,19.6,313,313.0
dapper_no_confidence_gate,variable,109,100.0,1000,21.210997956041414,33.76823065319891,34.76110730262953,34.98660651522982,23.524400419434475,0.0,0.7239038673745836,0.7286950103397913,6350.0,6.35,6350.0,0.203,0.156,0.0,0.254,0.9251968503937008,0.13385826771653545,0.034,0.7913385826771654,0.0,0.07480314960629922,0.0,59.0,0.0,25.4,15.6,309,309.0
dapper_no_confidence_gate,variable,110,100.0,1000,20.982663888093814,33.908831310824965,34.67822534775889,34.98146709760653,23.07510135455121,0.0,0.7252583766377324,0.7297848361688722,6200.0,6.2,6200.0,0.226,0.171,0.0,0.248,0.9193548387096774,0.125,0.031,0.7943548387096774,0.0,0.08064516129032258,0.0,58.099999999999994,0.0,24.8,17.1,303,303.0
dapper_no_confidence_gate,variable,111,100.0,1000,21.15036747714493,33.79838354481562,34.723349040720166,34.97684653932659,24.007776384944098,0.0,0.7257443855359366,0.7322344482342704,6850.0,6.85,6850.0,0.216,0.166,0.0,0.274,0.9233576642335767,0.15693430656934307,0.043,0.7664233576642335,0.0,0.07664233576642336,0.0,56.00000000000001,0.0,27.400000000000002,16.6,305,305.0
dapper_no_confidence_gate,variable,112,100.0,1000,21.078172240720427,34.0565418294024,34.79412676903375,34.95854802039493,24.424491208657834,0.0,0.728773769620013,0.7359815847289767,7425.0,7.425,7425.0,0.215,0.162,0.0,0.297,0.9461279461279462,0.16498316498316498,0.049,0.7811447811447811,0.0,0.05387205387205387,0.0,54.1,0.0,29.7,16.2,316,316.0
dapper_no_confidence_gate,variable,113,100.0,1000,21.273906223598555,33.57682626381407,34.78843892853948,34.96829040868747,23.247734844266386,0.0,0.7263068757945752,0.730384394176901,6800.0,6.8,6800.0,0.197,0.15,0.0,0.272,0.9338235294117647,0.10661764705882353,0.029,0.8272058823529411,0.0,0.0661764705882353,0.0,57.8,0.0,27.200000000000003,15.0,284,284.0
dapper_no_confidence_gate,variable,114,100.0,1000,19.651478679764644,33.53883646549626,34.61117657596823,34.99588156157893,22.205604150101777,0.0,0.7222741502329159,0.7277804033284867,5300.0,5.3,5300.0,0.266,0.205,0.0,0.212,0.910377358490566,0.1792452830188679,0.038,0.7311320754716981,0.0,0.08962264150943396,0.0,58.3,0.0,21.2,20.5,325,325.0
dapper_no_confidence_gate,variable,115,100.0,1000,21.45827282696581,33.34691437699113,34.626745067103904,34.87718954629805,24.98825504319995,0.0,0.7230935571850724,0.7311441169345825,6225.0,6.225,6225.0,0.176,0.137,0.0,0.249,0.9076305220883534,0.20883534136546184,0.052,0.6987951807228916,0.0,0.09236947791164658,0.0,61.4,0.0,24.9,13.700000000000001,275,275.0
dapper_no_confidence_gate,variable,116,100.0,1000,20.840460970931165,33.98344969197258,34.76841725790863,34.94714462527301,23.101326982822126,0.0,0.7289372186607409,0.7343915662377399,5825.0,5.825,5825.0,0.239,0.184,0.0,0.233,0.9356223175965666,0.14163090128755365,0.033,0.7939914163090128,0.0,0.06437768240343347,0.0,58.3,0.0,23.3,18.4,278,278.0
dapper_no_confidence_gate,variable,117,100.0,1000,22.76021868961211,34.240173789397694,34.82080355680936,34.990866631104254,24.830515891273276,0.0,0.7236897900442029,0.7279961664452956,7150.0,7.15,7150.0,0.132,0.1,0.0,0.286,0.9265734265734266,0.10839160839160839,0.031,0.8181818181818182,0.0,0.07342657342657342,0.0,61.4,0.0,28.599999999999998,10.0,277,277.0
dapper_no_confidence_gate,variable,118,100.0,1000,21.19990772515089,33.5101571170854,34.37942051281876,34.868091607089696,24.98288085067961,0.0,0.7253170160299028,0.7337172495120705,7850.0,7.85,7850.0,0.193,0.148,0.0,0.314,0.9394904458598726,0.1751592356687898,0.055,0.7643312101910829,0.0,0.06050955414012739,0.0,53.800000000000004,0.0,31.4,14.799999999999999,295,295.0
dapper_no_confidence_gate,variable,119,100.0,1000,20.98980792595105,33.65904383541709,34.57959716197339,34.99635852821138,23.97418656647004,0.0,0.7248011782863056,0.731938209845586,6775.0,6.775,6775.0,0.218,0.166,0.0,0.271,0.933579335793358,0.16236162361623616,0.044,0.7712177121771218,0.0,0.06642066420664207,0.0,56.3,0.0,27.1,16.6,289,289.0
dapper_no_confidence_gate,variable,120,100.0,1000,21.637219680970638,33.96526001626422,34.71258654891299,34.99491157025027,24.368127535584275,0.0,0.7236256274039456,0.730168714451096,8050.0,8.05,8050.000000000001,0.179,0.134,0.0,0.322,0.9316770186335404,0.12422360248447205,0.04,0.8074534161490683,0.0,0.06832298136645963,0.0,54.400000000000006,0.0,32.2,13.4,293,293.0
dapper_no_confidence_gate,variable,121,100.0,1000,20.769854338698046,33.76407787463392,34.80089032279628,34.994688323129196,25.13155158481442,0.0,0.7246801812954811,0.735340335698197,7575.0,7.575,7575.0,0.217,0.168,0.0,0.303,0.9504950495049505,0.2145214521452145,0.065,0.735973597359736,0.0,0.04950495049504951,0.0,52.900000000000006,0.0,30.3,16.8,286,286.0
dapper_no_confidence_gate,variable,122,100.0,1000,21.13175821444513,33.694416258508085,34.631522901173106,34.97317679379236,24.734623383264406,0.0,0.727101792089757,0.7346366367093042,6825.0,6.825,6825.0,0.197,0.151,0.0,0.273,0.9560439560439561,0.19413919413919414,0.053,0.7619047619047619,0.0,0.04395604395604396,0.0,57.599999999999994,0.0,27.3,15.1,294,294.0
dapper_no_confidence_gate,variable,123,100.0,1000,21.09321361110236,33.79103353765298,34.79488657343286,34.98222422308634,23.428358565258222,0.0,0.7282104611957531,0.7344075208926206,6575.0,6.575,6575.0,0.215,0.164,0.0,0.263,0.9277566539923955,0.13688212927756654,0.036,0.7908745247148289,0.0,0.07224334600760456,0.0,57.3,0.0,26.3,16.400000000000002,307,307.0
dapper_no_confidence_gate,variable,124,100.0,1000,21.732988484636902,33.61582768332837,34.67732058291188,34.996246009129095,24.35123541152725,0.0,0.7242599698219147,0.7298716515346408,8025.0,8.025,8025.0,0.169,0.132,0.0,0.321,0.897196261682243,0.12149532710280374,0.039,0.7757009345794392,0.0,0.102803738317757,0.0,54.7,0.0,32.1,13.200000000000001,308,308.0
dapper_no_confidence_gate,variable,125,100.0,1000,20.769788307085673,33.55572104656107,34.7780426012565,34.94952031560075,24.28615201273698,0.0,0.7247766856990758,0.7320237944292853,6875.0,6.875,6875.0,0.222,0.17,0.0,0.275,0.9345454545454546,0.1890909090909091,0.052,0.7454545454545455,0.0,0.06545454545454546,0.0,55.50000000000001,0.0,27.500000000000004,17.0,292,292.0
dapper_no_confidence_gate,variable,126,100.0,1000,21.1478810158433,33.75159446968112,34.720173914570076,34.997585709381326,23.985301322362297,0.0,0.730137150017489,0.7368156529514341,6975.0,6.975,6975.0,0.21,0.163,0.0,0.279,0.9175627240143369,0.15412186379928317,0.043,0.7634408602150538,0.0,0.08243727598566308,0.0,55.800000000000004,0.0,27.900000000000002,16.3,298,298.0
dapper_no_confidence_gate,variable,127,100.0,1000,20.660215773075464,34.01155392391131,34.710521322396545,34.9805264786951,23.24204249923527,0.0,0.7254115546748069,0.7314979399676487,6675.0,6.675,6675.0,0.245,0.187,0.0,0.267,0.9550561797752809,0.13857677902621723,0.037,0.8164794007490637,0.0,0.0449438202247191,0.0,54.6,0.0,26.700000000000003,18.7,317,317.0
dapper_no_confidence_gate,variable,128,100.0,1000,19.588881490818014,33.63444553862527,34.724924465655434,34.96530254190218,22.02975189006514,0.0,0.7261101277963585,0.7304447450389271,5100.0,5.1,5100.0,0.278,0.214,0.0,0.204,0.9215686274509803,0.1715686274509804,0.035,0.75,0.0,0.0784313725490196,0.0,58.199999999999996,0.0,20.4,21.4,301,301.0
dapper_no_confidence_gate,variable,129,100.0,1000,21.009790891695804,33.95183803633796,34.77333674805944,34.967648156933706,23.12624688944641,0.0,0.7216296347896245,0.7266039666286128,6200.0,6.2,6200.0,0.227,0.175,0.0,0.248,0.9354838709677419,0.13306451612903225,0.033,0.8024193548387096,0.0,0.06451612903225806,0.0,57.699999999999996,0.0,24.8,17.5,310,310.0
dapper_no_confidence_gate,congested,100,100.0,1000,24.824557271985057,33.928407620489025,34.77556075006328,34.97404020175507,24.824557271985057,0.0,0.7231225654703062,0.7231225654703062,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6,0.0,0.0,0.4,8,8.0
dapper_no_confidence_gate,congested,101,100.0,1000,25.026673523971784,34.03466107987438,34.84243479054015,34.99327875607795,25.026673523971784,0.0,0.7239603822715144,0.7239603822715144,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,0.0,0.7000000000000001,12,12.0
dapper_no_confidence_gate,congested,102,100.0,1000,24.829712790777762,33.96479457393766,34.69588731781126,34.989536221406055,24.829712790777762,0.0,0.7270052366898776,0.7270052366898776,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.8,14,14.0
dapper_no_confidence_gate,congested,103,100.0,1000,24.892785643695664,34.09454856492267,34.78542999553827,34.985893217625524,24.892785643695664,0.0,0.7249187188165734,0.7249187188165734,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,0.0,0.0,0.6,12,12.0
dapper_no_confidence_gate,congested,104,100.0,1000,24.77796847513708,33.81394766067372,34.81048977789511,34.94578824107255,24.77796847513708,0.0,0.7272547943451833,0.7272547943451833,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.8,14,14.0
dapper_no_confidence_gate,congested,105,100.0,1000,24.677162661323955,34.007432758127685,34.86009343610894,34.98145078352877,24.677162661323955,0.0,0.7241646482306923,0.7241646482306923,25.0,0.025,25.0,0.008,0.008,0.0,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.1,0.0,0.1,0.8,14,14.0
dapper_no_confidence_gate,congested,106,100.0,1000,24.772684967250918,33.98450796903268,34.753821099438774,34.98979405154197,24.772684967250918,0.0,0.7262080408789683,0.7262080408789683,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,0.0,0.7000000000000001,8,8.0
dapper_no_confidence_gate,congested,107,100.0,1000,24.763848167260303,33.88426057014752,34.77470672268729,34.998762184541775,24.763848167260303,0.0,0.7257346306649486,0.7257346306649486,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.0,0.0,0.5,8,8.0
dapper_no_confidence_gate,congested,108,100.0,1000,24.953177155047733,33.943119032195405,34.814499351033405,34.99655745974279,24.953177155047733,0.0,0.7244295155267036,0.7244295155267036,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.8,14,14.0
dapper_no_confidence_gate,congested,109,100.0,1000,24.847059358357548,33.93181537323021,34.785030538309286,34.98925809716232,24.847059358357548,0.0,0.7234323551786083,0.7234323551786083,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,0.0,0.7000000000000001,10,10.0
dapper_no_confidence_gate,congested,110,100.0,1000,24.70223165713215,33.71973175922034,34.60151524624712,34.90888622322395,24.70223165713215,0.0,0.7246938266396346,0.7246938266396346,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.0,0.0,0.5,8,8.0
dapper_no_confidence_gate,congested,111,100.0,1000,24.94253826558974,33.995133250212476,34.74455155405684,34.96241421096305,24.94253826558974,0.0,0.7254545302713125,0.7254545302713125,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.8,14,14.0
dapper_no_confidence_gate,congested,112,100.0,1000,24.86963877249279,33.90095224371657,34.76580213455383,34.985906989642146,24.86963877249279,0.0,0.7266076329631779,0.7266076329631779,0.0,0.0,0.0,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,0.0,0.0,1.3,18,18.0
dapper_no_confidence_gate,congested,113,100.0,1000,24.72292431672843,33.938019364553725,34.77247181035648,34.98424994294581,24.72292431672843,0.0,0.7265134749764945,0.7265134749764945,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,0.0,0.7000000000000001,12,12.0
dapper_no_confidence_gate,congested,114,100.0,1000,24.915906991902833,33.99518413696301,34.87476614646897,34.96282987218834,24.915906991902833,0.0,0.7286233928366593,0.7286233928366593,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.8,10,10.0
dapper_no_confidence_gate,congested,115,100.0,1000,25.085740611498316,34.01033183391731,34.751795785617006,34.96593743598228,25.085740611498316,0.0,0.722824442674691,0.722824442674691,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,0.0,0.0,0.6,10,10.0
dapper_no_confidence_gate,congested,116,100.0,1000,25.324934204252145,33.95730249293956,34.77240430108412,34.9771698353159,25.324934204252145,0.0,0.7260315559209485,0.7260315559209485,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.8,16,16.0
dapper_no_confidence_gate,congested,117,100.0,1000,24.38620885543388,33.706919736517364,34.66361864084976,34.994340946660934,24.38620885543388,0.0,0.7253330615138619,0.7253330615138619,25.0,0.025,25.0,0.008,0.008,0.0,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.1,0.0,0.1,0.8,18,18.0
dapper_no_confidence_gate,congested,118,100.0,1000,25.01023416650803,34.01490807545646,34.75940662114508,34.968506891824205,25.01023416650803,0.0,0.7268033495517163,0.7268033495517163,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,0.0,0.7000000000000001,12,12.0
dapper_no_confidence_gate,congested,119,100.0,1000,25.237974362405513,33.930297923071485,34.79939395844596,34.97944595589328,25.237974362405513,0.0,0.7235998627315303,0.7235998627315303,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.0,0.0,0.5,8,8.0
dapper_no_confidence_gate,congested,120,100.0,1000,24.770729236686982,33.99634834863332,34.78821886321599,34.985958566309606,24.770729236686982,0.0,0.724149083598059,0.724149083598059,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.8,16,16.0
dapper_no_confidence_gate,congested,121,100.0,1000,24.670024513531853,33.750343569648706,34.75280697328194,34.996277370025744,24.670024513531853,0.0,0.7242193034879331,0.7242193034879331,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,0.0,0.0,0.6,10,10.0
dapper_no_confidence_gate,congested,122,100.0,1000,24.53787182490916,33.83751458842038,34.770700984913006,34.91653465760954,24.53787182490916,0.0,0.726925307989091,0.726925307989091,0.0,0.0,0.0,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,0.0,0.0,1.3,14,14.0
dapper_no_confidence_gate,congested,123,100.0,1000,24.972968667791022,34.0068905091913,34.771507219222585,34.98883073588995,24.972968667791022,0.0,0.7231981737549722,0.7231981737549722,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,0.2,4,4.0
dapper_no_confidence_gate,congested,124,100.0,1000,24.68398444976012,33.74309287533703,34.66363593071505,34.94326242767353,24.68398444976012,0.0,0.7246698111318651,0.7246698111318651,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,0.0,0.0,0.6,10,10.0
dapper_no_confidence_gate,congested,125,100.0,1000,24.725669553063664,34.05786747219948,34.83418763630404,34.99974319601896,24.725669553063664,0.0,0.7228975062228786,0.7228975062228786,25.0,0.025,25.0,0.012,0.012,0.0,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.7,0.0,0.1,1.2,16,16.0
dapper_no_confidence_gate,congested,126,100.0,1000,24.961010734873252,33.97988585528562,34.774114294105054,34.99086328598782,24.961010734873252,0.0,0.7258907807888281,0.7258907807888281,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,0.2,4,4.0
dapper_no_confidence_gate,congested,127,100.0,1000,24.79915459305446,33.97839515917549,34.71031183612322,34.99801668883106,24.79915459305446,0.0,0.7241769809830646,0.7241769809830646,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,18,18.0
dapper_no_confidence_gate,congested,128,100.0,1000,24.671514882986425,34.08647701991846,34.783499539553866,34.99302751306131,24.671514882986425,0.0,0.72324842617587,0.72324842617587,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.8,12,12.0
dapper_no_confidence_gate,congested,129,100.0,1000,24.599702966215787,33.90591045177916,34.77957296022762,34.981958638619645,24.599702966215787,0.0,0.7227863941222297,0.7227863941222297,0.0,0.0,0.0,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,0.0,0.0,1.3,20,20.0
dapper_no_confidence_gate,lossy,100,100.0,1000,25.284238375351617,34.04718924628941,34.84826155800029,34.98907189172226,33.077908250776915,0.0,0.7261089761349956,0.7436444530348747,21000.0,21.0,21000.0,0.0,0.0,0.0,0.84,0.8095238095238095,0.13214285714285715,0.111,0.6773809523809524,0.0,0.19047619047619047,0.0,16.0,0.0,84.0,0.0,222,222.0
dapper_no_confidence_gate,lossy,101,100.0,1000,25.059527190349893,34.120642165867906,34.8265496982896,34.99538718567808,32.22458782473882,0.0,0.7233638220296621,0.7391268728884304,20175.0,20.175,20175.0,0.0,0.0,0.0,0.807,0.8203221809169765,0.12639405204460966,0.102,0.6939281288723668,0.0,0.17967781908302355,0.0,19.3,0.0,80.7,0.0,262,262.0
dapper_no_confidence_gate,lossy,102,100.0,1000,24.993003502753638,33.78557770295638,34.81151542684563,34.990087052311324,31.484713962604257,0.0,0.7247993890094673,0.7392386392633282,19800.0,19.8,19800.0,0.0,0.0,0.0,0.792,0.8068181818181818,0.11742424242424243,0.093,0.6893939393939394,0.0,0.19318181818181818,0.0,20.8,0.0,79.2,0.0,256,256.0
dapper_no_confidence_gate,lossy,103,100.0,1000,25.072925546868568,34.23372242321619,34.794279965090745,34.9768308072483,33.861591602320495,0.0,0.7255664298957895,0.7449486385086773,21450.0,21.45,21450.0,0.0,0.0,0.0,0.858,0.8018648018648019,0.14685314685314685,0.126,0.655011655011655,0.0,0.19813519813519814,0.0,14.2,0.0,85.8,0.0,202,202.0
dapper_no_confidence_gate,lossy,104,100.0,1000,24.952721574773207,33.7641107522445,34.821547122134376,34.99174516374082,34.055985045952404,0.0,0.725270205207262,0.7445841236098383,21075.0,21.075,21075.0,0.0,0.0,0.0,0.843,0.8054567022538552,0.1553973902728351,0.131,0.6500593119810202,0.0,0.19454329774614473,0.0,15.7,0.0,84.3,0.0,234,234.0
dapper_no_confidence_gate,lossy,105,100.0,1000,25.095152971928933,33.826524025580916,34.67873591147265,34.99594666457182,32.854749306121654,0.0,0.7248747477212536,0.7405036842487754,21075.0,21.075,21075.0,0.0,0.0,0.0,0.843,0.8291814946619217,0.13167259786476868,0.111,0.697508896797153,0.0,0.1708185053380783,0.0,15.7,0.0,84.3,0.0,226,226.0
dapper_no_confidence_gate,lossy,106,100.0,1000,24.856568122610433,33.832964597231225,34.72189143706977,34.99784375073101,31.96290115643183,0.0,0.7235813767870335,0.7397244424087861,20525.0,20.525,20525.0,0.0,0.0,0.0,0.821,0.8416565164433617,0.12423873325213154,0.102,0.7174177831912302,0.0,0.15834348355663824,0.0,17.9,0.0,82.1,0.0,259,259.0
dapper_no_confidence_gate,lossy,107,100.0,1000,24.68158080592215,34.00414573371424,34.83973190471446,34.99325658145116,31.95862697847205,0.0,0.7241940517114336,0.7398358390195997,20475.0,20.475,20475.0,0.0,0.0,0.0,0.819,0.8107448107448108,0.12576312576312576,0.103,0.684981684981685,0.0,0.18925518925518925,0.0,18.099999999999998,0.0,81.89999999999999,0.0,234,234.0
dapper_no_confidence_gate,lossy,108,100.0,1000,25.047265262517854,34.05795037600457,34.73288919337191,34.96757252768798,32.14159813724409,0.0,0.7235643813542582,0.7388334937444485,21050.0,21.05,21050.0,0.0,0.0,0.0,0.842,0.8135391923990499,0.12114014251781473,0.102,0.6923990498812351,0.0,0.18646080760095013,0.0,15.8,0.0,84.2,0.0,238,238.0
dapper_no_confidence_gate,lossy,109,100.0,1000,24.775139056545807,34.049418286887835,34.7919194149339,34.94624843509132,32.92983492416138,0.0,0.7212325912059436,0.7395091927486296,20800.0,20.8,20800.0,0.0,0.0,0.0,0.832,0.8305288461538461,0.140625,0.117,0.6899038461538461,0.0,0.16947115384615385,0.0,16.8,0.0,83.2,0.0,212,212.0
dapper_no_confidence_gate,lossy,110,100.0,1000,25.004520730247734,33.8683404853258,34.86997539103268,34.98456857838196,33.75109147578766,0.0,0.7268739784421301,0.7451149558803886,21100.0,21.1,21100.0,0.0,0.0,0.0,0.844,0.7772511848341233,0.14691943127962084,0.124,0.6303317535545023,0.0,0.22274881516587677,0.0,15.6,0.0,84.39999999999999,0.0,222,222.0
dapper_no_confidence_gate,lossy,111,100.0,1000,24.90307640535743,34.14835345167596,34.756755348825656,34.981698697795565,32.7556557000052,0.0,0.7248703254305311,0.741050003511741,20700.0,20.7,20700.0,0.0,0.0,0.0,0.828,0.8031400966183575,0.13768115942028986,0.114,0.6654589371980676,0.0,0.19685990338164253,0.0,17.2,0.0,82.8,0.0,237,237.0
dapper_no_confidence_gate,lossy,112,100.0,1000,24.956367632930085,34.151123089835,34.870234716853815,34.962158450180866,33.06019904760227,0.0,0.7253954496233768,0.7429173169802508,21025.0,21.025,21025.0,0.0,0.0,0.0,0.841,0.8026159334126041,0.13912009512485138,0.117,0.6634958382877527,0.0,0.19738406658739596,0.0,15.9,0.0,84.1,0.0,198,198.0
dapper_no_confidence_gate,lossy,113,100.0,1000,25.11573781751927,34.14436127878192,34.867885766711,34.99782157537433,32.76807563222568,0.0,0.7254462125679975,0.7417740163691323,21525.0,21.525,21525.0,0.0,0.0,0.0,0.861,0.8072009291521487,0.12659698025551683,0.109,0.6806039488966318,0.0,0.19279907084785133,0.0,13.900000000000002,0.0,86.1,0.0,214,214.0
dapper_no_confidence_gate,lossy,114,100.0,1000,25.05695156474369,34.026649628584615,34.857774174382406,34.983091762156874,32.7952195923254,0.0,0.72440817275247,0.7408514460715853,20475.0,20.475,20475.0,0.0,0.0,0.0,0.819,0.800976800976801,0.13675213675213677,0.112,0.6642246642246642,0.0,0.199023199023199,0.0,18.099999999999998,0.0,81.89999999999999,0.0,236,236.0
dapper_no_confidence_gate,lossy,115,100.0,1000,24.76252752899427,34.140208891814694,34.85306689119638,34.992962372181864,32.591457014930775,0.0,0.7251726691219196,0.7411248765769434,20725.0,20.725,20725.0,0.0,0.0,0.0,0.829,0.7961399276236429,0.13630880579010857,0.113,0.6598311218335344,0.0,0.20386007237635706,0.0,17.1,0.0,82.89999999999999,0.0,242,242.0
dapper_no_confidence_gate,lossy,116,100.0,1000,24.951356764470432,33.914227978461774,34.857265543400885,34.99525986411179,33.75244271981009,0.0,0.7243445892890008,0.7443465749595518,21200.0,21.2,21200.0,0.0,0.0,0.0,0.848,0.8313679245283019,0.1509433962264151,0.128,0.6804245283018868,0.0,0.16863207547169812,0.0,15.2,0.0,84.8,0.0,218,218.0
dapper_no_confidence_gate,lossy,117,100.0,1000,25.037129912861214,33.9567672696681,34.764351269100246,34.996388970755305,31.61921159062746,0.0,0.726073452957747,0.7388234103950774,20975.0,20.975,20975.0,0.0,0.0,0.0,0.839,0.8069129916567342,0.11203814064362336,0.094,0.6948748510131109,0.0,0.19308700834326578,0.0,16.1,0.0,83.89999999999999,0.0,228,228.0
dapper_no_confidence_gate,lossy,118,100.0,1000,24.83203368389728,33.86314293776527,34.704566823658226,34.94197590424748,33.13647559750792,0.0,0.7277094589160901,0.7443394983302967,20850.0,20.85,20850.0,0.0,0.0,0.0,0.834,0.8261390887290168,0.14268585131894485,0.119,0.6834532374100719,0.0,0.17386091127098321,0.0,16.6,0.0,83.39999999999999,0.0,224,224.0
dapper_no_confidence_gate,lossy,119,100.0,1000,25.22380561542694,34.16353447898527,34.88856396573517,34.993426719837316,33.49332059248081,0.0,0.72570145608929,0.7433253325212863,21250.0,21.25,21250.0,0.0,0.0,0.0,0.85,0.82,0.1411764705882353,0.12,0.6788235294117647,0.0,0.18,0.0,15.0,0.0,85.0,0.0,206,206.0
