profile,policy,metric,mean,std,ci_lo,ci_hi,n_seeds,family
lossy,dapper_no_rtt,pct_degraded_safe,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_rtt,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_rtt,p95_latency_ms,31.457203757677476,0.46409194445250346,31.288715194268676,31.614814188302162,30,component
outage,dapper_no_rtt,mean_latency_ms,7.8110105494910425,0.17189851324836958,7.750829685778978,7.8715994550996395,30,component
outage,dapper_no_rtt,usable_confidence_proxy,0.7251120652984783,0.0030479529389722017,0.7240293779715242,0.7261974176265897,30,component
outage,dapper_no_rtt,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_rtt,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_rtt,fallback_rate,0.9581999999999999,0.00733625855972733,0.9555333333333333,0.9607666666666667,30,component
outage,dapper_no_rtt,reuse_rate,0.7165333333333336,0.00513092942668375,0.7146666666666667,0.7182333333333334,30,component
outage,dapper_no_rtt,remote_attempt_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_rtt,remote_accept_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_rtt,pct_local_fast,26.33,0.5645565852339651,26.126666666666665,26.526666666666667,30,component
outage,dapper_no_rtt,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_rtt,pct_hybrid,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_rtt,pct_degraded_safe,73.66999999999999,0.5645565852339652,73.47333333333331,73.87333333333332,30,component
stable,dapper_no_rtt,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_rtt,p95_latency_ms,33.984265110354684,0.14612908292769589,33.933733268366254,34.03567770889089,30,component
stable,dapper_no_rtt,mean_latency_ms,25.02027748999063,0.19474756789946776,24.95304205486045,25.093051974407306,30,component
stable,dapper_no_rtt,usable_confidence_proxy,0.7959976928158301,0.0030581965746421004,0.7949080850073025,0.7970417324338718,30,component
stable,dapper_no_rtt,bandwidth_per_1000_frames_kb,21621.666666666668,335.8425671130112,21499.166666666668,21735.833333333332,30,component
stable,dapper_no_rtt,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_rtt,fallback_rate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_rtt,reuse_rate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_rtt,remote_attempt_rate,0.8648666666666667,0.013433702684520463,0.8599666666666667,0.8694333333333334,30,component
stable,dapper_no_rtt,remote_accept_rate,0.5119299636219802,0.019710509684781493,0.5048710537106218,0.5185906071980788,30,component
stable,dapper_no_rtt,pct_local_fast,13.513333333333334,1.3433702684520452,13.056666666666667,14.003333333333332,30,component
stable,dapper_no_rtt,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_rtt,pct_hybrid,86.48666666666666,1.3433702684520459,85.99666666666666,86.94333333333334,30,component
stable,dapper_no_rtt,pct_degraded_safe,0.0,0.0,0.0,0.0,30,component
variable,dapper_no_loss,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
variable,dapper_no_loss,p95_latency_ms,32.56421782305487,0.3481142027443972,32.44175247426794,32.684445763059955,30,component
variable,dapper_no_loss,mean_latency_ms,11.031999259219656,0.48571187829431134,10.85703294694319,11.199172738000154,30,component
variable,dapper_no_loss,usable_confidence_proxy,0.7259666161636207,0.0030841918194945196,0.7248695789761384,0.7270511697284884,30,component
variable,dapper_no_loss,bandwidth_per_1000_frames_kb,172.5,81.30137632969966,144.16666666666666,201.66666666666666,30,component
variable,dapper_no_loss,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
variable,dapper_no_loss,fallback_rate,0.7446666666666668,0.027096676642301958,0.7351325,0.7542333333333333,30,component
variable,dapper_no_loss,reuse_rate,0.5819333333333333,0.018977179277577923,0.5751991666666666,0.5886341666666668,30,component
variable,dapper_no_loss,remote_attempt_rate,0.006900000000000002,0.0032520550531879864,0.005766666666666668,0.008066666666666668,30,component
variable,dapper_no_loss,remote_accept_rate,0.5721502571502571,0.19560321717294818,0.5039545593295593,0.6397691845191846,30,component
variable,dapper_no_loss,pct_local_fast,30.52,2.33362231379636,29.70333333333333,31.34666666666666,30,component
variable,dapper_no_loss,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
variable,dapper_no_loss,pct_hybrid,0.69,0.3252055053187986,0.5766666666666667,0.8066666666666665,30,component
variable,dapper_no_loss,pct_degraded_safe,68.78999999999999,2.4182281915085855,67.94333333333333,69.63999999999997,30,component
congested,dapper_no_loss,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_loss,p95_latency_ms,31.162587588763458,0.4470799428706211,31.005006996535066,31.31742257779489,30,component
congested,dapper_no_loss,mean_latency_ms,7.361786790077505,0.11201886723513158,7.323125271667579,7.400900746255603,30,component
congested,dapper_no_loss,usable_confidence_proxy,0.724844627771431,0.0027241626051729543,0.7239060271161251,0.7257934423030549,30,component
congested,dapper_no_loss,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_loss,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_loss,fallback_rate,1.0,0.0,1.0,1.0,30,component
congested,dapper_no_loss,reuse_rate,0.7350666666666664,0.0024904414971194814,0.7341999999999999,0.7359333333333333,30,component
congested,dapper_no_loss,remote_attempt_rate,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_loss,remote_accept_rate,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_loss,pct_local_fast,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_loss,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_loss,pct_hybrid,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_loss,pct_degraded_safe,100.0,0.0,100.0,100.0,30,component
lossy,dapper_no_loss,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_loss,p95_latency_ms,33.99253668550959,0.12653822359480002,33.94698134574741,34.03561593160863,30,component
lossy,dapper_no_loss,mean_latency_ms,24.66250115953204,0.20312655761330145,24.594426836278117,24.736350412672724,30,component
lossy,dapper_no_loss,usable_confidence_proxy,0.724759077329192,0.00137118956925744,0.7242613972003402,0.7252232868218311,30,component
lossy,dapper_no_loss,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_loss,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_loss,fallback_rate,0.014600000000000002,0.005103075475666103,0.01286666666666667,0.016433333333333338,30,component
lossy,dapper_no_loss,reuse_rate,0.014166666666666668,0.004654129299904536,0.01256666666666667,0.015833333333333335,30,component
lossy,dapper_no_loss,remote_attempt_rate,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_loss,remote_accept_rate,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_loss,pct_local_fast,98.54,0.5103075475666095,98.35666666666665,98.71333333333332,30,component
lossy,dapper_no_loss,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_loss,pct_hybrid,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_loss,pct_degraded_safe,1.4600000000000002,0.5103075475666103,1.2866666666666668,1.6433333333333333,30,component
outage,dapper_no_loss,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_loss,p95_latency_ms,31.18838425196936,0.5009047087578914,31.01292571232953,31.362502768723584,30,component
outage,dapper_no_loss,mean_latency_ms,7.381609814192322,0.14348774576691167,7.332516468225608,7.433043705764936,30,component
outage,dapper_no_loss,usable_confidence_proxy,0.7255264574970844,0.00273138929991575,0.724534548793681,0.7264857617893061,30,component
outage,dapper_no_loss,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_loss,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_loss,fallback_rate,1.0,0.0,1.0,1.0,30,component
outage,dapper_no_loss,reuse_rate,0.7340333333333333,0.0029300268721061903,0.7329666666666668,0.7350333333333333,30,component
outage,dapper_no_loss,remote_attempt_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_loss,remote_accept_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_loss,pct_local_fast,22.63,0.6012343624749752,22.416666666666664,22.83666666666667,30,component
outage,dapper_no_loss,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_loss,pct_hybrid,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_loss,pct_degraded_safe,77.36999999999999,0.6012343624749765,77.16333333333333,77.58333333333333,30,component
stable,dapper_no_loss,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_loss,p95_latency_ms,33.984265110354684,0.14612908292769589,33.933733268366254,34.03567770889089,30,component
stable,dapper_no_loss,mean_latency_ms,25.02027748999063,0.19474756789946776,24.95304205486045,25.093051974407306,30,component
stable,dapper_no_loss,usable_confidence_proxy,0.7674814382481918,0.002654162840000554,0.7665408965143788,0.7684026724017725,30,component
stable,dapper_no_loss,bandwidth_per_1000_frames_kb,12323.333333333334,632.7258126732214,12100.833333333334,12548.333333333334,30,component
stable,dapper_no_loss,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_loss,fallback_rate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_loss,reuse_rate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_loss,remote_attempt_rate,0.4929333333333334,0.025309032506928862,0.4840333333333333,0.5019333333333333,30,component
stable,dapper_no_loss,remote_accept_rate,0.5383866357430017,0.02432125140241858,0.5298171553291209,0.547015839207604,30,component
stable,dapper_no_loss,pct_local_fast,50.70666666666667,2.5309032506928877,49.80666666666668,51.59666666666668,30,component
stable,dapper_no_loss,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_loss,pct_hybrid,49.29333333333333,2.530903250692887,48.40333333333333,50.193333333333335,30,component
stable,dapper_no_loss,pct_degraded_safe,0.0,0.0,0.0,0.0,30,component
variable,dapper_no_load,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
variable,dapper_no_load,p95_latency_ms,33.74160081264391,0.21201602616970314,33.6676574308097,33.816766173534646,30,component
variable,dapper_no_load,mean_latency_ms,20.88039602392384,0.7371604409280803,20.622361045204368,21.142965750520162,30,component
variable,dapper_no_load,usable_confidence_proxy,0.7315295354639131,0.0025034125345008737,0.7306310555171747,0.7323871980555903,30,component
variable,dapper_no_load,bandwidth_per_1000_frames_kb,5777.5,618.9308774285564,5557.5,5997.5,30,component
variable,dapper_no_load,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
variable,dapper_no_load,fallback_rate,0.2205333333333334,0.040063512794951774,0.2063333333333333,0.23483416666666665,30,component
variable,dapper_no_load,reuse_rate,0.16936666666666664,0.030402453772718725,0.15856666666666666,0.18016749999999998,30,component
variable,dapper_no_load,remote_attempt_rate,0.2311,0.02475723509714226,0.22230000000000005,0.23989999999999997,30,component
variable,dapper_no_load,remote_accept_rate,0.1593225904647559,0.030227815733317422,0.1485875090503525,0.16975583920517912,30,component
variable,dapper_no_load,pct_local_fast,59.95,2.9281923339882554,58.91333333333333,60.986749999999994,30,component
variable,dapper_no_load,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
variable,dapper_no_load,pct_hybrid,23.11,2.475723509714226,22.230000000000008,23.990000000000002,30,component
variable,dapper_no_load,pct_degraded_safe,16.94,3.0439991843761653,15.859999999999996,18.02333333333333,30,component
congested,dapper_no_load,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_load,p95_latency_ms,33.94035286230167,0.09919598472030948,33.90290837497416,33.97447452453061,30,component
congested,dapper_no_load,mean_latency_ms,24.958781861385617,0.18301941655203322,24.89397549023354,25.024844809160108,30,component
congested,dapper_no_load,usable_confidence_proxy,0.7249294077466906,0.0016263401040446258,0.7243578240473413,0.7255204332851224,30,component
congested,dapper_no_load,bandwidth_per_1000_frames_kb,2.5,7.628214415734117,0.0,5.833333333333333,30,component
congested,dapper_no_load,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_load,fallback_rate,0.0021666666666666666,0.0016832508230603463,0.0016,0.0027666666666666673,30,component
congested,dapper_no_load,reuse_rate,0.0021666666666666666,0.0016832508230603463,0.0016,0.0027666666666666673,30,component
congested,dapper_no_load,remote_attempt_rate,0.0001,0.00030512857662936464,0.0,0.00023333333333333333,30,component
congested,dapper_no_load,remote_accept_rate,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_load,pct_local_fast,99.77333333333333,0.17991057804352262,99.70999999999998,99.83333333333334,30,component
congested,dapper_no_load,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
congested,dapper_no_load,pct_hybrid,0.010000000000000002,0.030512857662936467,0.0,0.02333333333333333,30,component
congested,dapper_no_load,pct_degraded_safe,0.21666666666666667,0.16832508230603463,0.15999999999999998,0.27666666666666667,30,component
lossy,dapper_no_load,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_load,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96825412712669,34.05448763655662,30,component
lossy,dapper_no_load,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94841033219709,25.060905216187447,30,component
lossy,dapper_no_load,usable_confidence_proxy,0.7376384532079263,0.0021493691211138155,0.7368820001653169,0.7383970219529495,30,component
lossy,dapper_no_load,bandwidth_per_1000_frames_kb,13292.5,653.1802175140672,13068.333333333334,13518.354166666666,30,component
lossy,dapper_no_load,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_load,fallback_rate,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_load,reuse_rate,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_load,remote_attempt_rate,0.5317000000000001,0.026127208700562694,0.5227333333333334,0.5407341666666667,30,component
lossy,dapper_no_load,remote_accept_rate,0.15172438455606793,0.016907211479493763,0.14552190761533282,0.1575950068698176,30,component
lossy,dapper_no_load,pct_local_fast,46.82999999999999,2.6127208700562687,45.92658333333331,47.72666666666666,30,component
lossy,dapper_no_load,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
lossy,dapper_no_load,pct_hybrid,53.17000000000001,2.612720870056269,52.27333333333334,54.073416666666674,30,component
lossy,dapper_no_load,pct_degraded_safe,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_load,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_load,p95_latency_ms,31.18838425196936,0.5009047087578914,31.01292571232953,31.362502768723584,30,component
outage,dapper_no_load,mean_latency_ms,7.381609814192322,0.14348774576691167,7.332516468225608,7.433043705764936,30,component
outage,dapper_no_load,usable_confidence_proxy,0.7255264574970844,0.00273138929991575,0.724534548793681,0.7264857617893061,30,component
outage,dapper_no_load,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_load,stale_acceptance_rate,0.0,0.0,0.0,0.0,30,component
